	eind/adv	immers/adv	William/name	Maurice/name	elektricien/noun	morgen/adv	aantal/noun	als/prep	na/prep	daarom/pp	daar/adv	eerder/noun	stelling/noun	werkwijze/noun	Guus/name	vrijdag/noun	gisteren/adv	lief/adj	burgemeester/noun	Wereldbank/name	sociaal-democraat/noun	zaterdag_avond/noun	Zoutleeuw/name	Eddy/name	Bush/name	inwoner/noun	namelijk/adv	Anderen/name	mening/noun	totnogtoe/adv	ook/adv	Ier/noun	maand_blad/noun	tegelijk/adj	atleet/noun	Erik/name	al/adv	Marc/name	passend/adj	volwassene/noun	sporter/noun	stad_bestuur/noun	kampioen/noun	Patrick/name	campus/noun	stad/noun	merendeel/noun	aandeelhouder_schap/noun	Koninklijke/name	zij/pron	weekend/noun	waarde/noun	Ann/name	goed/adj	ING/name	Dr./name	hierbij/pp	Veurne/name	wetenschapper/noun	KNVB/name	afdeling/noun	ondernemer/noun	voortaan/adv	kwel/noun	Kaplan/name	Orde/name	Lint/name	devies/noun	morgenavond/adv	vrijwilliger/noun	Raf/name	Deinze/name	Wesley/name	strategie/noun	Karel/name	gemeente_bestuur/noun	vasten/noun	premier/noun	discretie/noun	in/prep	ze/pron	credo/noun	Ajax/name	nadat/comp	tijdens/prep	sport_raad/noun	Academie/name	Gilde/name	ploeg/noun	bovendien/adv	u/noun	filosofie/noun	vandaag/adv	inzicht/noun	sport_vereniging/noun	omdat/comp	jaar/noun	student/noun	het/det	visie/noun	behalve/comp	numerus/noun	reder/noun	rij/noun	opvatting/noun	brandweerman/noun	laureaat/noun	haar/pron	gisteravond/adv	Belg/noun	VK/name	drie/num	wielrenner/noun	Uefa/name	zich/pron	misvatting/noun	daarin/pp	voorzitster/noun	Alfonso/name	vader/noun	Berlusconi/name	door/prep	Verhaegen/name	zienswijze/noun	Genève/name	Centrale/name	vrijwilliger_werk/noun	Jack/name	lid/noun	provincie/noun	held/noun	rit_winnaar/noun	winnaar/noun	zaterdag/noun	Stive/name	steeds/adv	minister/noun	kennelijk/adj	moraal/noun	principe/noun	ideaal/noun	supporter/noun	Rillaar/name	achteraf/pp	kommer/noun	J.J./name	voor/prep	zondag/noun	Spanjaard/noun	hij/pron	muze/noun	René/name	keer/noun	evenwel/adv	lang/adj	ANC/name	Oscar/name	persoon/noun	renner/noun	aanvankelijk/adj	beeldhouwer/noun	week/noun	sport_laureaat/noun	standpunt/noun	omroep/noun	PSV/name	WTC/name	officieel/adj	lijst/noun	medewerker/noun	maatschappij/noun	Zottegem/name	daarbij/pp	aanvoerder/noun	Van/name	mezelf/pron	sportman/noun	traditie/noun	wij/pron	overtuiging/noun	decor/noun	Lierse/name	speler/noun	judoka/noun
maatschappij/noun	0.89781606	0.67686665	0.93640983	0.94913477	0.90763545	0.91933835	0.7762083	0.8018297	0.9286686	0.74984515	0.86921215	0.82126004	0.8141287	0.74567795	0.9109399	0.94919205	0.86740714	0.88422656	0.9396882	0.80401933	0.7980387	0.9495325	0.92645675	0.9757759	0.86842227	0.8686674	0.729745	0.7895738	0.8083012	0.78457284	0.76962405	0.89483845	0.8234214	0.73562753	0.81266904	0.96616924	0.8822728	0.97806114	0.81556076	0.8252963	0.7619417	0.8346708	0.91284496	0.9723983	0.8223763	0.74349105	0.81030643	0.7614449	0.89476705	0.7026247	0.9445188	0.728976	0.9598195	0.8352113	0.8140732	0.92442346	0.7853692	0.94741654	0.74451745	0.85274845	0.81166637	0.68900025	0.7393306	0.8926538	0.8534821	0.92148167	0.9225884	0.7921401	0.9289515	0.8340293	0.9582318	0.9557362	0.97135043	0.721485	0.95975184	0.8233271	0.87986916	0.84620357	0.84553736	0.85400176	0.80390793	0.7992141	0.911894	0.8585257	0.9334439	0.8805562	0.8980561	0.8887171	0.82913435	0.66872126	0.94876057	0.727201	0.87487125	0.7134501	0.7664933	0.7554656	0.91679126	0.7975671	0.8193332	0.70481026	0.82179356	0.89635175	0.7194767	0.9522099	0.6745865	0.8924497	0.92556906	0.87509084	0.8950562	0.88880336	0.97509277	0.9118441	0.87364566	0.85971147	0.80626595	0.79766977	0.81365144	0.90492004	0.91230774	0.9103776	0.8138936	0.7795503	0.9341022	0.78342324	0.83306	0.8724292	0.7738769	0.9293473	0.86077404	0.7874769	0.846324	0.9328242	0.93641025	0.967817	0.9600725	0.7318704	0.8847237	0.782366	0.6937709	0.7394042	0.7017436	0.878189	0.94354004	0.8994797	0.9093363	0.94476604	0.7711295	0.968208	0.9209091	0.8429701	0.88610077	0.96256006	0.93376404	0.81524897	0.9088479	0.7793492	0.95311356	0.816356	0.8685316	0.8362999	0.8665736	0.9264817	0.9653846	0.7852806	0.70333016	0.9254047	0.8564178	0.8657513	0.8725644	0.86433834	0.0	0.9563752	0.7884955	0.91403204	0.9889868	0.82926303	0.84893006	0.695675	0.7398107	0.76399934	0.85416895	0.9363551	0.8392536	0.8593604
Zottegem/name	0.82576215	0.86134094	0.78107655	0.6877693	0.8670702	0.775138	0.93030924	0.9092603	0.7951819	0.92604053	0.90645134	0.925779	0.9296033	0.940577	0.86090356	0.73739773	0.8414885	0.9378721	0.777703	0.9553972	0.90444136	0.62385964	0.60292894	0.60129404	0.94175595	0.82818115	0.9290199	0.9233847	0.9694043	0.85378623	0.9333972	0.7719497	0.9083646	0.94092107	0.8338303	0.6707406	0.903029	0.56320524	0.9402094	0.88301	0.9114764	0.7877769	0.6713567	0.5878793	0.7876119	0.8390763	0.91348904	0.96942437	0.81189287	0.93734205	0.6296983	0.9438887	0.65989184	0.9240693	0.9275192	0.73601663	0.90371597	0.5183945	0.9506064	0.89870757	0.79106945	0.9256316	0.86585814	0.91114587	0.8873213	0.86331177	0.5980259	0.9135449	0.69545627	0.8711237	0.5654457	0.30926853	0.5183153	0.9604189	0.6813264	0.80742055	0.9365813	0.938738	0.9238092	0.82838947	0.9319954	0.9249589	0.78998065	0.8537948	0.86757296	0.7525716	0.8136764	0.7254601	0.70921636	0.91662806	0.6263386	0.93729264	0.8309392	0.9748821	0.8413178	0.93668807	0.85025615	0.909948	0.9019391	0.95216936	0.92167723	0.9726355	0.89652294	0.81268424	0.9677469	0.8184399	0.68305564	0.95167804	0.82324016	0.79193294	0.3943392	0.8276042	0.7809174	0.8163754	0.94408536	0.9483735	0.93634415	0.82602495	0.878186	0.89154106	0.9266568	0.87901145	0.62738883	0.9264429	0.87742305	0.92269385	0.90371954	0.85085356	0.89424026	0.8944317	0.9063281	0.815782	0.7393588	0.6532675	0.71253973	0.94818956	0.9134046	0.9590025	0.9614221	0.9363316	0.9568285	0.81280327	0.565222	0.9257459	0.91861206	0.87378645	0.880324	0.59259295	0.85774606	0.91156703	0.90098226	0.7123681	0.8671694	0.85171616	0.93271893	0.93222004	0.78009343	0.8954891	0.7617129	0.9102349	0.8391592	0.8477893	0.76792014	0.9563023	0.93108606	0.7542695	0.8034104	0.8770102	0.90767145	0.8353824	0.9563752	0.0	0.9499732	0.7476915	0.5547428	0.9596418	0.84983015	0.9427145	0.8936752	0.9497289	0.91193783	0.5739962	0.79761225	0.8396871
daarbij/pp	0.9228971	0.6914232	0.9410108	0.9475159	0.8938121	0.8901206	0.7535683	0.809664	0.8951313	0.703599	0.8236994	0.79422885	0.78584874	0.7648186	0.9093009	0.92384654	0.8304259	0.8629104	0.9301456	0.8295891	0.8522373	0.8285239	0.8782864	0.96196187	0.8532511	0.8347458	0.70259774	0.7567797	0.8390053	0.7511845	0.7090918	0.8806741	0.8988365	0.7452895	0.8330759	0.96098524	0.8459081	0.9696038	0.8162698	0.81957936	0.7557596	0.8440349	0.958034	0.96433324	0.8790685	0.86446923	0.7957532	0.89385194	0.9352383	0.65660155	0.8823596	0.830758	0.9434486	0.8463064	0.8517375	0.92105883	0.24336314	0.9079947	0.7857481	0.8630985	0.90335923	0.76934874	0.7382587	0.9099435	0.82794315	0.9214728	0.9108931	0.8276869	0.9075689	0.80412185	0.9388329	0.9417916	0.9406121	0.76618814	0.9544176	0.83356416	0.8712144	0.89935666	0.8122896	0.8864382	0.7594839	0.86348695	0.9246583	0.7508237	0.85100114	0.87903094	0.94720525	0.91161275	0.89446455	0.63311887	0.9512622	0.82170326	0.8906844	0.7819624	0.7872567	0.73633283	0.90370727	0.82621515	0.84586746	0.7987831	0.8204095	0.90744764	0.8539195	0.9191507	0.7840465	0.7288737	0.9116921	0.78858817	0.83339727	0.8838737	0.97763383	0.79484534	0.87169164	0.872176	0.7860813	0.8068565	0.6811755	0.9281137	0.91111773	0.9022443	0.8560744	0.699155	0.91790307	0.80253386	0.90588677	0.9317265	0.792488	0.92263114	0.8794669	0.84605926	0.90154326	0.9459576	0.9358089	0.9349851	0.9255923	0.74822104	0.9196451	0.7578981	0.7924025	0.7809167	0.8245472	0.8502161	0.89793956	0.82530475	0.9232013	0.9306048	0.8177675	0.9340755	0.8870472	0.75174916	0.88221633	0.95179176	0.86511743	0.68822384	0.9109418	0.8329451	0.9476588	0.70913106	0.8600143	0.7730448	0.89970624	0.89115137	0.95957714	0.8307607	0.8379759	0.9111523	0.86547714	0.88593113	0.8606913	0.8310879	0.7884955	0.9499732	0.0	0.9192024	0.97626185	0.8468164	0.8824325	0.8452641	0.7539252	0.82501715	0.86055905	0.93415755	0.86460197	0.87643427
aanvoerder/noun	0.9047307	0.8820315	0.7734408	0.73529947	0.87626183	0.7707139	0.9543305	0.8139734	0.75578105	0.9218503	0.9299613	0.8445261	0.8709191	0.89309263	0.6407398	0.8936012	0.74122727	0.93063897	0.7208524	0.9164274	0.823812	0.6948235	0.83285344	0.6644198	0.87529266	0.9359488	0.9153085	0.87659687	0.93503004	0.8538496	0.9132095	0.72418785	0.8954639	0.92135936	0.77311885	0.67443573	0.89158714	0.6223264	0.9043404	0.9435563	0.8416975	0.9002493	0.56391686	0.58685493	0.91694105	0.9211327	0.92097425	0.94877696	0.8994318	0.86629945	0.842109	0.9415631	0.74799407	0.89059585	0.9040543	0.7516993	0.8997891	0.8476374	0.87227935	0.73188984	0.9049382	0.87564474	0.9304926	0.8813121	0.86110264	0.8659783	0.7389245	0.89062726	0.6599728	0.915376	0.6299553	0.7278987	0.55004454	0.9225205	0.70009047	0.9121306	0.9443696	0.7817967	0.92198056	0.8799356	0.89001167	0.8719782	0.55856806	0.74296105	0.88410074	0.86438644	0.8879292	0.8756983	0.62511057	0.880589	0.8321321	0.920382	0.85930943	0.9483891	0.9278498	0.89878786	0.94603723	0.926411	0.8923851	0.9127673	0.87711024	0.96732825	0.875177	0.8570553	0.9135408	0.8333427	0.7390188	0.9053257	0.65684927	0.7474891	0.66847324	0.84991854	0.69439673	0.7219035	0.8996557	0.91005605	0.8926852	0.814988	0.815023	0.7834904	0.84739566	0.8192095	0.64576626	0.88963854	0.8696609	0.9078087	0.9195369	0.7744814	0.8711531	0.9239015	0.76726955	0.7895995	0.7187799	0.8225261	0.84438586	0.9227008	0.79003155	0.9001796	0.8918823	0.93690884	0.924296	0.6960232	0.7416798	0.8549637	0.90335375	0.8635145	0.8848051	0.802598	0.7642809	0.8000371	0.87177813	0.66741866	0.86603165	0.8230646	0.93225825	0.8912771	0.81480706	0.94738245	0.8010277	0.85394794	0.75605947	0.83935535	0.8808428	0.908182	0.9172463	0.548237	0.8938333	0.87836766	0.9114401	0.7945924	0.91403204	0.7476915	0.9192024	0.0	0.5494404	0.91770226	0.8037005	0.8979784	0.8899443	0.89589643	0.917371	0.63440645	0.5639351	0.73236287
Van/name	0.9121441	0.9683471	0.665871	0.55379045	0.87498903	0.8924516	0.97919	0.8783894	0.8827385	0.9571941	0.9786711	0.90731376	0.9082073	0.914728	0.7112886	0.9036385	0.7781303	0.96568274	0.5616843	0.94674265	0.8807478	0.793338	0.7188734	0.37533844	0.926538	0.90246016	0.97248673	0.94657433	0.9471406	0.9023719	0.9682126	0.71042573	0.9120314	0.9693714	0.8734266	0.44828594	0.9722532	0.3174805	0.9524493	0.96675766	0.9549652	0.90205556	0.72447	0.3380322	0.89119315	0.93885195	0.94882774	0.97068715	0.87230116	0.94882613	0.87495804	0.9797647	0.49366206	0.9724015	0.9221347	0.59422064	0.9422663	0.7628429	0.93586415	0.8771601	0.90006715	0.93431985	0.94800913	0.93448275	0.86974996	0.82113826	0.6025053	0.9111809	0.8054796	0.95256853	0.38033068	0.5871977	0.44101745	0.95516396	0.44392008	0.9194093	0.9721036	0.8538071	0.92631847	0.9376516	0.9658497	0.9118115	0.7769788	0.87960505	0.96127737	0.83686036	0.844966	0.8143249	0.8189321	0.9641787	0.73960245	0.94177705	0.9062264	0.9885627	0.9482941	0.9734518	0.92383516	0.94867563	0.967847	0.9404862	0.93296325	0.9770747	0.901687	0.94813913	0.96245533	0.8435155	0.6912061	0.9629979	0.7864745	0.742979	0.54550314	0.9452101	0.74088734	0.87766963	0.96169066	0.9396944	0.94262695	0.7345375	0.8485802	0.8014652	0.9254682	0.8842143	0.4218269	0.9101593	0.91452384	0.9256053	0.95019615	0.7326888	0.92313856	0.9590965	0.89544046	0.82830054	0.8113813	0.8741683	0.7102517	0.98560864	0.71619654	0.9512835	0.9642748	0.97234	0.983	0.8918394	0.64045274	0.90236545	0.9404142	0.775261	0.9583839	0.84061825	0.8619345	0.9114244	0.87922543	0.44165474	0.9562873	0.89747554	0.9803483	0.944898	0.7007141	0.9543676	0.82808626	0.9360164	0.7212122	0.92930615	0.86462176	0.9183494	0.94281036	0.77484936	0.8862044	0.95553195	0.9187081	0.7484124	0.9889868	0.5547428	0.97626185	0.5494404	0.0	0.9713893	0.86095434	0.98435897	0.96974915	0.9495146	0.960192	0.709381	0.84122014	0.8158312
mezelf/pron	0.95947284	0.7880211	0.95800644	0.9423329	0.9059005	0.90642214	0.93695587	0.8617964	0.9402349	0.6938789	0.75029075	0.90652466	0.8623137	0.8440577	0.8797475	0.9739329	0.93812525	0.70973176	0.94609094	0.9228723	0.8414245	0.92415655	0.9644124	0.9441328	0.8577117	0.95085937	0.7360716	0.6834436	0.83075655	0.8561404	0.6972122	0.8926921	0.9215622	0.7669059	0.8513909	0.9537086	0.84583896	0.9628645	0.8546049	0.8217877	0.78269225	0.8877002	0.9448676	0.9567887	0.95023763	0.93460786	0.92040586	0.9191323	0.97798187	0.66811603	0.9255851	0.9013305	0.9466733	0.7588998	0.94501084	0.9446773	0.871989	0.95579255	0.83051705	0.8803407	0.9781026	0.85540247	0.84803975	0.881801	0.8728627	0.9535641	0.9269852	0.8666489	0.9091134	0.9014217	0.95004976	0.9475366	0.9466604	0.87326837	0.9488689	0.8914842	0.8801354	0.9177697	0.8471433	0.94421184	0.529701	0.86246204	0.8987456	0.9215598	0.92970055	0.92075527	0.9592042	0.9374255	0.86448157	0.76314664	0.9361139	0.87639225	0.9290879	0.86244833	0.91272986	0.71918535	0.9536016	0.8936485	0.9197705	0.8562994	0.8770193	0.93554556	0.8658876	0.95440376	0.8614705	0.8980024	0.94393086	0.60864365	0.93440694	0.86537826	0.9802886	0.93655163	0.8636175	0.8898293	0.74379414	0.8406467	0.84187263	0.9398813	0.92281276	0.85587704	0.8594561	0.8938202	0.9035189	0.861164	0.9414061	0.9642221	0.85718477	0.93081445	0.96799666	0.9445193	0.87142956	0.9375174	0.9393956	0.97058934	0.91896206	0.77940077	0.95038867	0.7147506	0.8275684	0.8431084	0.8455683	0.8287182	0.938574	0.6768259	0.86674833	0.9587799	0.8656981	0.9578459	0.9138064	0.6113196	0.8564153	0.94410956	0.87657094	0.8084426	0.85823804	0.87454236	0.9434279	0.8914263	0.8773804	0.8258789	0.9303685	0.92448294	0.9548421	0.8555242	0.8805649	0.9151404	0.933393	0.9330533	0.9393066	0.94106424	0.82926303	0.9596418	0.8468164	0.91770226	0.9713893	0.0	0.7927179	0.8906092	0.5711828	0.82635766	0.9011079	0.9032469	0.8192134	0.8397659
sportman/noun	0.86944216	0.77952814	0.8481973	0.8195098	0.8645425	0.8608541	0.87444454	0.7413895	0.85747457	0.80468196	0.85885644	0.866763	0.8810989	0.84813833	0.8246765	0.9272562	0.85606074	0.8397989	0.8653892	0.90658027	0.81545043	0.8372906	0.8855917	0.80410856	0.86170936	0.86621726	0.7937796	0.8103637	0.8711953	0.79161775	0.7949237	0.83345664	0.85294354	0.8133691	0.63078094	0.8357387	0.8454707	0.8487834	0.83361846	0.8314925	0.571156	0.88516855	0.74021196	0.85070646	0.89266765	0.86669064	0.8685777	0.9232383	0.91633546	0.7881821	0.84401333	0.88699514	0.82968897	0.8113372	0.9064337	0.84863937	0.8505446	0.8999948	0.7682063	0.872468	0.8902706	0.7770297	0.839931	0.90400344	0.8517933	0.8910012	0.85799015	0.8443969	0.8382241	0.84162503	0.8353635	0.85165036	0.8422387	0.88566345	0.8553943	0.8883767	0.8999255	0.8529533	0.83139604	0.8291996	0.78718954	0.8244858	0.86091554	0.8440742	0.8606707	0.8147061	0.8710103	0.8668348	0.7746459	0.8077152	0.8802593	0.86177987	0.87257296	0.8327136	0.8308245	0.8153596	0.88434184	0.8319606	0.86795026	0.8534321	0.80540025	0.94710976	0.82230276	0.8623399	0.8516923	0.8345798	0.7112565	0.8091383	0.86580765	0.74805117	0.8796355	0.85296994	0.63455546	0.8660002	0.85436034	0.8458208	0.86252546	0.8505728	0.8713899	0.8083304	0.8380331	0.80717444	0.8577165	0.869413	0.8580208	0.91710967	0.8158624	0.844292	0.875639	0.8818314	0.72956157	0.85643023	0.75961065	0.90128636	0.8428844	0.8230796	0.8995983	0.819625	0.84435403	0.8832025	0.82333964	0.7970881	0.8841689	0.82076144	0.9039071	0.9011731	0.8116124	0.8661251	0.8515889	0.75908864	0.82871073	0.84795165	0.82624227	0.84016216	0.8657448	0.8383453	0.83683467	0.83883077	0.746558	0.8578682	0.75867987	0.888872	0.7972459	0.8656488	0.8658848	0.85982335	0.915908	0.84378767	0.8575301	0.88098747	0.84893006	0.84983015	0.8824325	0.8037005	0.86095434	0.7927179	0.0	0.8285767	0.7900594	0.8457758	0.83592486	0.8615367	0.7379694	0.67443335
traditie/noun	0.9423149	0.7778762	0.88082796	0.9365015	0.92582077	0.9204986	0.8961812	0.8092685	0.9179028	0.86110294	0.8862207	0.9020899	0.80378973	0.78744745	0.8897737	0.95100975	0.9085611	0.8722271	0.9445463	0.88253707	0.7822659	0.9080684	0.9321809	0.9615211	0.88974273	0.87823164	0.81051224	0.82593143	0.8230153	0.8726014	0.83751386	0.86639017	0.82732725	0.78646415	0.8611444	0.9614724	0.891439	0.961879	0.8291291	0.88844174	0.840251	0.9103362	0.8986962	0.960793	0.89431745	0.80309993	0.8661528	0.8786187	0.93330395	0.82822084	0.9128788	0.70156074	0.94550335	0.88564277	0.93506515	0.912013	0.8382602	0.9450635	0.7976986	0.91583467	0.88363075	0.8488472	0.8817236	0.9244841	0.8445505	0.92420435	0.9217419	0.8416195	0.89146805	0.88670534	0.9473562	0.94971836	0.9704889	0.7847676	0.9264013	0.9098088	0.7880825	0.8650069	0.83866084	0.8547974	0.8539094	0.7632335	0.93271345	0.9097666	0.92098314	0.8896388	0.8924991	0.88549674	0.8700466	0.8424003	0.93857455	0.6230991	0.8974107	0.7550148	0.8693468	0.8675283	0.92889345	0.8507737	0.84057325	0.65796125	0.8103179	0.920279	0.8485637	0.9525715	0.5724025	0.91515857	0.88725895	0.8794879	0.92003095	0.8819467	0.9730694	0.9239349	0.8861073	0.90557355	0.845104	0.78011423	0.862664	0.90239173	0.90462464	0.8416066	0.86142266	0.8453603	0.9364729	0.7771925	0.88360035	0.9173878	0.8518182	0.90563065	0.85651684	0.88443387	0.71890527	0.9430709	0.9304864	0.94852716	0.9513444	0.8435085	0.9244512	0.81173706	0.614928	0.7430874	0.61212575	0.87066805	0.9441751	0.9271085	0.92504555	0.91379166	0.88238835	0.949356	0.8997584	0.861501	0.83430266	0.93226606	0.9492476	0.86036676	0.92244637	0.84289455	0.9336007	0.8909372	0.88419914	0.89539194	0.8194035	0.9419631	0.9265397	0.75154775	0.8208998	0.93867326	0.9189717	0.8898908	0.8945134	0.91240233	0.695675	0.9427145	0.8452641	0.8979784	0.98435897	0.8906092	0.8285767	0.0	0.81692404	0.62903583	0.7601707	0.9427787	0.8875542	0.8730061
wij/pron	0.8941529	0.5982084	0.95626783	0.9245939	0.8657251	0.8215234	0.87007403	0.83699405	0.9003974	0.5095842	0.689441	0.872474	0.7865323	0.7699972	0.85776585	0.9445052	0.8947166	0.64023834	0.8926613	0.84612864	0.78087354	0.8782191	0.90868145	0.9398071	0.80466497	0.8698532	0.6539799	0.6177777	0.7516013	0.72318983	0.55197024	0.844319	0.87786996	0.7115495	0.82238567	0.94954574	0.73393404	0.9597127	0.7723642	0.7842735	0.7347859	0.70352376	0.90431404	0.953564	0.89554346	0.8839668	0.8361237	0.85532516	0.9512251	0.43101662	0.8543891	0.81232023	0.9261937	0.64511776	0.8665614	0.91649246	0.7494314	0.9246403	0.76884055	0.76537347	0.9169899	0.7432667	0.7137136	0.85140157	0.84018695	0.92476344	0.8750347	0.79047006	0.8430718	0.7773003	0.92395216	0.88041824	0.9089514	0.76291054	0.9522732	0.69779927	0.8533678	0.8834655	0.7552082	0.9247551	0.4264741	0.81650823	0.83272564	0.9009194	0.9259001	0.8064827	0.94183385	0.8620215	0.7052156	0.62371254	0.91734576	0.80839556	0.8498605	0.790483	0.81330943	0.6635206	0.92037845	0.8201836	0.85248935	0.776825	0.842788	0.8966717	0.81108016	0.87877375	0.7789149	0.8617465	0.9049071	0.68880117	0.893714	0.78981555	0.9230501	0.8747121	0.8635531	0.8062688	0.7306801	0.78534365	0.7455363	0.90784144	0.8926634	0.86118454	0.8032454	0.8664527	0.86518097	0.7511865	0.88502765	0.919192	0.7723701	0.93212557	0.90583587	0.8485983	0.8603006	0.90901315	0.8934615	0.93697417	0.9118877	0.6971947	0.897975	0.6417786	0.7662401	0.68810385	0.76695114	0.7788701	0.880513	0.6422185	0.82595235	0.931081	0.7850503	0.90060467	0.849239	0.54914004	0.878126	0.9250762	0.8304771	0.6583252	0.8296119	0.80804044	0.93832946	0.8588842	0.81993616	0.7355131	0.9125407	0.86870766	0.93626153	0.7582557	0.78726655	0.8334279	0.90257704	0.8714756	0.88561094	0.8871211	0.7398107	0.8936752	0.7539252	0.8899443	0.96974915	0.5711828	0.7900594	0.81692404	0.0	0.72826636	0.9002507	0.8061692	0.7356275	0.8018429
overtuiging/noun	0.964456	0.73620474	0.9162624	0.9279255	0.91354823	0.92005837	0.8814283	0.79547334	0.9346192	0.7956904	0.8662052	0.86948836	0.6695087	0.7606394	0.8768474	0.96652913	0.8817722	0.8367944	0.9252653	0.90031874	0.7739512	0.91526186	0.9397503	0.9375224	0.7996217	0.9012742	0.7709642	0.76599765	0.6159407	0.8354198	0.81295073	0.86657727	0.893991	0.7732644	0.88177115	0.93621665	0.90608907	0.94367975	0.8629737	0.8680073	0.82043767	0.9204576	0.92685765	0.930113	0.9154169	0.9033812	0.86126053	0.90296304	0.9679351	0.7325343	0.93698186	0.70888215	0.9338825	0.8302817	0.93757296	0.92010236	0.80936646	0.94644815	0.81027305	0.8902391	0.94333404	0.85377395	0.8679188	0.85040164	0.8292924	0.9263193	0.92374474	0.8127006	0.90001076	0.8719368	0.9487687	0.9404745	0.9374742	0.7613956	0.91810364	0.9147969	0.825766	0.8629246	0.8021122	0.8831035	0.7943665	0.7502986	0.8945204	0.896251	0.9313342	0.90784943	0.954701	0.9263549	0.8257269	0.80054325	0.9451871	0.67797714	0.9114068	0.64043	0.8812274	0.7731891	0.95339006	0.8732015	0.8690376	0.5620717	0.8218709	0.91921556	0.90458226	0.9530752	0.49325174	0.90369564	0.91764945	0.84342134	0.8833914	0.87965804	0.95584804	0.9276023	0.8932127	0.88109356	0.8129414	0.7307447	0.80330193	0.9190951	0.9308347	0.8512709	0.7878814	0.8187206	0.926529	0.72994626	0.89017814	0.92558455	0.81401896	0.9215426	0.8852403	0.9269777	0.8014613	0.93213505	0.92013776	0.9622155	0.95843726	0.7709586	0.9255709	0.7150949	0.59219575	0.62665725	0.5551164	0.8588388	0.92575365	0.8332094	0.8466826	0.92689663	0.849175	0.9514604	0.8843095	0.7887399	0.8629717	0.9323858	0.90937674	0.76800764	0.9125283	0.8034535	0.9398753	0.8751319	0.89148444	0.8109889	0.91091186	0.93337584	0.9553073	0.6441433	0.8629198	0.88541955	0.9195627	0.89487684	0.8903422	0.8942311	0.76399934	0.9497289	0.82501715	0.89589643	0.9495146	0.82635766	0.8457758	0.62903583	0.72826636	0.0	0.898545	0.91226	0.83700746	0.85522854
decor/noun	0.92400676	0.816888	0.83781314	0.90071696	0.9039513	0.8781607	0.8968036	0.7859573	0.89167	0.88088095	0.82193065	0.90606177	0.8542135	0.8188269	0.8512205	0.91646075	0.9178062	0.8579522	0.9365275	0.9139352	0.88060933	0.84529287	0.88234586	0.924545	0.94777817	0.9209976	0.79201436	0.8381059	0.92576015	0.8558581	0.83732605	0.8830457	0.87423086	0.69366115	0.8649334	0.91917896	0.93133855	0.94481903	0.7289095	0.8569017	0.86162615	0.8943019	0.92102945	0.941849	0.81211746	0.7903023	0.88668215	0.9386384	0.9204872	0.890294	0.83567476	0.89353704	0.90967906	0.8766912	0.9357679	0.86414105	0.84682494	0.905624	0.8727445	0.9410907	0.89282584	0.8872358	0.86076474	0.8784802	0.8790099	0.9377259	0.8995689	0.86404616	0.82495785	0.88842785	0.9168909	0.91467834	0.93703526	0.8445712	0.9034552	0.90196526	0.9016944	0.9432477	0.8662667	0.7942164	0.85600185	0.8192408	0.92040694	0.9329611	0.8237082	0.881202	0.8339872	0.8783251	0.88473094	0.8003829	0.89713645	0.8271809	0.9051404	0.82407844	0.8594842	0.8884585	0.94733244	0.8772114	0.77984536	0.7837233	0.7261658	0.9624604	0.8859302	0.85804677	0.8289489	0.87368524	0.85390955	0.8743116	0.8872464	0.91325796	0.9562364	0.9084813	0.89082676	0.9302756	0.87959456	0.8429794	0.82211006	0.9232628	0.86978406	0.9250299	0.911345	0.817976	0.92150545	0.8721205	0.8637972	0.9557114	0.8897815	0.841476	0.93205434	0.9234255	0.7611785	0.93579084	0.89179516	0.8975198	0.9550446	0.84807396	0.96143335	0.8752926	0.8296208	0.90519524	0.7879987	0.86403424	0.9156438	0.8946655	0.87765217	0.88313484	0.8003274	0.89129925	0.9024931	0.8765886	0.7856072	0.89158046	0.94005954	0.8800698	0.90740544	0.8972532	0.8787442	0.90197176	0.905329	0.8741186	0.76984704	0.9457059	0.9227061	0.8977172	0.88469696	0.9102377	0.85260075	0.91626555	0.87516516	0.91897553	0.85416895	0.91193783	0.86055905	0.917371	0.960192	0.9011079	0.83592486	0.7601707	0.9002507	0.898545	0.0	0.91750956	0.89979124	0.87237656
