	visioen/noun	modder/noun	getal/noun	veeleer/adv	haast/adv	vrijheid/noun	gezang/noun	orgasme/noun	stem/noun	lof_trompet/noun	bed/noun	herrie/noun	vorst/noun	optreden/noun	pad/noun	ijl/adj	maar/adv	gewaad/noun	koor/noun	plek/noun	tribunaal/noun	kunst/noun	passage/noun	tegelijk/adj	monument/noun	mandaat/noun	harmonie/noun	naam/noun	stad/noun	uitzicht/noun	piano_spel/noun	zangeres/noun	zij/pron	zo/adv	gave/noun	vrede/noun	meest/adj	moment/noun	sopraan/noun	haven/noun	gewelf/noun	heerlijkheid/noun	melodie/noun	zaak/noun	klink/adj	werkster/noun	sereniteit/noun	ding/noun	symbool/noun	vaderland/noun	boodschap/noun	paradijs/noun	minstens/adv	nul/noun	tip/noun	tafereel/noun	schoonheid/noun	refrein/noun	glimlach/noun	iets/noun	afgezant/noun	blauw/noun	landschap/noun	klank/noun	drank/noun	dressing/noun	dauw/noun	het/det	rust/noun	stil/adj	tuin/noun	kleur/noun	gerecht/noun	hulp/noun	helderheid/noun	koning/noun	geluid/noun	sauna/noun	paradijselijk/adj	vader/noun	tweeling/noun	compliment/noun	perfectie/noun	republiek/noun	licht/noun	gevoel/noun	plezier/noun	missie/noun	voetbal_tempel/noun	staat/noun	rijk/noun	belofte/noun	status/noun	ervaring/noun	menu/noun	gestreken/adj	sfeer/noun	interventie/noun	naar/adj	geschenk/noun	aureool/noun	vuur/noun	vaak/adj	maal/noun	droefheid/noun	ruimte/noun	lichaam/noun	zaligheid/noun	euforie/noun	patent/noun	kroon/noun	iets/adv	geluk/noun	muziek/noun	koor_DIM/noun	komedie/noun	aardappel/noun	bijstand/noun	of/vg
aureool/noun	0.86561906	0.90188307	0.8529155	0.83811766	0.87555546	0.840048	0.8961102	0.910076	0.8753579	0.94622386	0.92209643	0.92909896	0.87616956	0.92309916	0.92676693	0.8925668	0.9059461	0.8615141	0.9307387	0.8840308	0.92787254	0.8801358	0.89932597	0.8461471	0.8782591	0.8889462	0.88884145	0.8397487	0.9140628	0.8927641	0.9256546	0.8850189	0.8726395	0.898145	0.8542152	0.8891769	0.8669952	0.92742014	0.89556414	0.9470553	0.9041163	0.93511486	0.87927544	0.93012893	0.86544967	0.92848957	0.89030135	0.9331829	0.80334926	0.85117835	0.8991104	0.87711227	0.9293866	0.92101943	0.9000606	0.8697978	0.83085513	0.9059131	0.8730379	0.8920524	0.9442969	0.8767554	0.8474707	0.8671732	0.9072889	0.9651669	0.9381309	0.8861999	0.9072387	0.91768163	0.9049726	0.8498836	0.9135374	0.93673515	0.857297	0.8824483	0.8876994	0.94538456	0.88701713	0.90813255	0.87846553	0.90415096	0.8667604	0.8890202	0.88589966	0.84563184	0.86816627	0.88365465	0.9176135	0.8884195	0.92705977	0.9342597	0.78047407	0.9191664	0.9153011	0.90923387	0.8493921	0.89488304	0.9250594	0.8724277	0.0	0.91987455	0.89597505	0.9270207	0.9014901	0.8946064	0.8496462	0.92960066	0.8881634	0.91448414	0.88686377	0.89094603	0.8872937	0.89972496	0.9374467	0.9006312	0.9465865	0.9307198	0.88579893
vuur/noun	0.88744175	0.74046695	0.9232893	0.89909697	0.89287865	0.9364542	0.8557966	0.9313195	0.91907	0.9150237	0.81339955	0.8147705	0.8602257	0.90721065	0.8884715	0.8744398	0.89337707	0.9139675	0.9244685	0.87379	0.92066824	0.9390572	0.89728874	0.85131145	0.9002107	0.93671143	0.90908104	0.95101637	0.8416286	0.874145	0.96341056	0.9544896	0.88020915	0.901829	0.92495584	0.88118154	0.9149392	0.92384475	0.9479479	0.8350415	0.84949934	0.91831505	0.90217394	0.93671256	0.90596193	0.9197096	0.92819595	0.9554519	0.8892115	0.8876148	0.9117284	0.8746017	0.86596423	0.92212796	0.9109288	0.88250417	0.9068437	0.92427015	0.90410835	0.9348804	0.9435426	0.84048116	0.89175594	0.88524	0.83800554	0.7958778	0.90127295	0.86456215	0.93919784	0.8549387	0.82204264	0.8627391	0.8564968	0.872875	0.91994363	0.92886066	0.83046645	0.8535328	0.9177865	0.91766185	0.9350253	0.92693347	0.91901046	0.8849112	0.7693443	0.9228569	0.9242119	0.8728547	0.96251875	0.89277536	0.92406666	0.9455174	0.9275392	0.9710267	0.8795333	0.9512322	0.9083666	0.8507469	0.89349574	0.91015625	0.91987455	0.0	0.90130705	0.88746214	0.9413513	0.8822729	0.78953457	0.92911273	0.8981348	0.9174694	0.9163283	0.88201696	0.9363952	0.91870093	0.9561088	0.9365197	0.74632883	0.8836889	0.78827846
vaak/adj	0.7639043	0.8108435	0.76862913	0.5880724	0.6380329	0.81941706	0.78918004	0.778282	0.8151749	0.9051882	0.80424607	0.74204177	0.7812022	0.794697	0.7909078	0.77602196	0.70377517	0.82666236	0.8012548	0.77399814	0.8579247	0.7682607	0.65575504	0.655795	0.88720524	0.8847209	0.7835554	0.81823593	0.8429727	0.87296516	0.8331219	0.81060946	0.63221395	0.64533573	0.7415366	0.8899338	0.6310956	0.7474028	0.83543783	0.8653052	0.90289515	0.8783412	0.71407306	0.80122274	0.7482816	0.76232505	0.8553407	0.6947081	0.7685065	0.81360745	0.7429688	0.7809742	0.8170334	0.88798356	0.80169255	0.6642044	0.7094662	0.7785875	0.7723445	0.7330749	0.920932	0.8015642	0.76279855	0.70072913	0.7705555	0.90166295	0.8819429	0.8064146	0.8626041	0.7945839	0.84127676	0.77235425	0.79799503	0.7711195	0.7687815	0.87991965	0.7268825	0.82596594	0.80212134	0.7605783	0.7756995	0.7668325	0.7748834	0.8705766	0.8219639	0.727864	0.7857334	0.8184882	0.9364198	0.8675337	0.83732	0.8866798	0.83033574	0.7386843	0.81764686	0.8945028	0.7572181	0.7494481	0.72943044	0.8343674	0.89597505	0.90130705	0.0	0.7296902	0.8438143	0.797789	0.7546497	0.89629537	0.77060485	0.82373214	0.8991866	0.7227058	0.824468	0.7430642	0.8472949	0.74220836	0.85182774	0.7706266	0.54106677
maal/noun	0.8905125	0.8636171	0.83039653	0.8799096	0.8512831	0.92637074	0.87731564	0.896276	0.8879341	0.950868	0.8941461	0.8799906	0.8436312	0.86483073	0.8791444	0.8954859	0.8539847	0.89872074	0.8566951	0.880629	0.87801784	0.90981364	0.83841836	0.81556886	0.88745785	0.896712	0.87541926	0.89259404	0.8949441	0.88622785	0.9513993	0.8584607	0.7473797	0.87012404	0.89553624	0.91625583	0.89151025	0.86862326	0.8874527	0.90148675	0.9295566	0.9195715	0.8837777	0.8749382	0.8679545	0.8856583	0.9315551	0.88774705	0.8910937	0.8447741	0.8742334	0.8971368	0.7908687	0.84416515	0.85929614	0.8583	0.90292996	0.87954146	0.8921541	0.89238816	0.9280987	0.85789055	0.9037539	0.86586213	0.8703526	0.92401814	0.91443944	0.8475584	0.8221268	0.9040149	0.9045398	0.8707944	0.83949053	0.89908123	0.9044068	0.8699776	0.86556876	0.90302014	0.9088717	0.88275754	0.85515594	0.87988615	0.906508	0.9050189	0.8817433	0.93157816	0.9123259	0.85354555	0.9322883	0.90592587	0.9096483	0.82410765	0.88085216	0.9262866	0.8727106	0.9613849	0.90859103	0.8408165	0.8554393	0.85951203	0.9270207	0.88746214	0.7296902	0.0	0.92521966	0.91443866	0.8729013	0.94207525	0.8623038	0.8907145	0.8717462	0.84738505	0.89464253	0.8975887	0.9009843	0.9109186	0.86911845	0.8843505	0.81223154
droefheid/noun	0.8665177	0.88895154	0.9004129	0.81316817	0.8324728	0.89342564	0.854281	0.8667219	0.8572175	0.9156574	0.9183352	0.89452803	0.86624664	0.92422307	0.9174897	0.8810632	0.890648	0.9034885	0.89857334	0.9122705	0.9500882	0.87080204	0.870166	0.7917521	0.92736363	0.95367974	0.8023876	0.9192437	0.929777	0.931906	0.9205598	0.9010643	0.8789354	0.8705332	0.86021113	0.88640195	0.89644545	0.85581076	0.9067062	0.929593	0.9293099	0.9500614	0.8485151	0.93194216	0.89644325	0.9234319	0.8170036	0.8722055	0.84535766	0.8788768	0.8908435	0.8974265	0.9420505	0.94579375	0.92793566	0.84401405	0.7549838	0.9059823	0.8509426	0.8553527	0.94286203	0.887691	0.8643344	0.8212996	0.9268811	0.957563	0.9087266	0.90433025	0.91616786	0.86251783	0.91960603	0.868288	0.9229846	0.9437376	0.87638646	0.88497776	0.8561623	0.9398143	0.8923138	0.88191104	0.9054665	0.9053666	0.849493	0.92267096	0.90385497	0.6830454	0.81475705	0.9116003	0.8993529	0.9478233	0.9260927	0.9353255	0.92909795	0.8586456	0.94111055	0.9549013	0.8128392	0.9083784	0.8822707	0.88874894	0.9014901	0.9413513	0.8438143	0.92521966	0.0	0.9314369	0.86347926	0.9022943	0.76973987	0.955095	0.9344371	0.8979425	0.8153962	0.8215587	0.92840505	0.8956928	0.938475	0.94183666	0.87822837
ruimte/noun	0.8579907	0.8499955	0.8628262	0.74998176	0.7843737	0.7602986	0.8763465	0.8923749	0.86468375	0.92065895	0.738174	0.8439573	0.86285675	0.87773293	0.80776066	0.75672185	0.8611326	0.8516692	0.87204504	0.6468381	0.91227424	0.76438457	0.818076	0.72752655	0.77871823	0.82730824	0.7903588	0.9285584	0.74102914	0.6577451	0.8878367	0.9135432	0.86693954	0.8308834	0.83327913	0.8898911	0.84558725	0.8848507	0.8906102	0.80421233	0.7767235	0.88640803	0.799384	0.87945163	0.85734004	0.8904456	0.8438328	0.8540303	0.8306167	0.9059266	0.8751385	0.77383083	0.8617606	0.886132	0.8677291	0.82599217	0.7713533	0.9010729	0.8771161	0.83696985	0.9477804	0.782452	0.66046906	0.75101846	0.86595047	0.8706172	0.8671064	0.7910572	0.82012296	0.8292308	0.6631217	0.73086596	0.8977922	0.8581267	0.7676647	0.9506226	0.7431586	0.769007	0.82345074	0.9541272	0.8883457	0.88662714	0.83994865	0.9013135	0.70049655	0.83210355	0.8511218	0.87906426	0.88828653	0.8746018	0.8206175	0.9212166	0.84877694	0.8419815	0.85082924	0.89923626	0.74103475	0.856024	0.84069663	0.8503177	0.8946064	0.8822729	0.797789	0.91443866	0.9314369	0.0	0.80440396	0.92571056	0.859614	0.8864272	0.9120564	0.82686627	0.8834875	0.8137391	0.9042483	0.9012103	0.8574273	0.8372102	0.75345856
lichaam/noun	0.80857205	0.68806475	0.817765	0.7842226	0.7624005	0.8428028	0.81955403	0.803753	0.84891295	0.9509719	0.7422515	0.8393895	0.797152	0.92472595	0.815908	0.76659	0.86053	0.78099847	0.87436783	0.7313097	0.90453243	0.84066904	0.8088623	0.7132558	0.819336	0.91245055	0.7876985	0.8746638	0.8450594	0.86850905	0.89847314	0.86612016	0.76054037	0.80351627	0.8056516	0.889184	0.828989	0.860672	0.8766062	0.8273377	0.8286014	0.9045137	0.7728947	0.89064467	0.84821457	0.8544213	0.8408117	0.8354008	0.76816475	0.8349831	0.8490428	0.7950597	0.8341596	0.8896487	0.8752955	0.7800431	0.7154457	0.8586607	0.79955614	0.84590065	0.95409775	0.8103204	0.75345856	0.74357855	0.7754235	0.8868095	0.8758844	0.7918836	0.8694929	0.829013	0.78365165	0.76196504	0.84173036	0.88903594	0.8095647	0.8562337	0.7290402	0.81199217	0.8440423	0.77874625	0.77435166	0.89764047	0.7951571	0.85281533	0.7722519	0.78465575	0.84885406	0.8923203	0.93255556	0.8608891	0.86411375	0.9326624	0.88042426	0.8636086	0.8641207	0.86643934	0.8347478	0.85826325	0.8125698	0.85352224	0.8496462	0.78953457	0.7546497	0.8729013	0.86347926	0.80440396	0.0	0.87257403	0.83391255	0.8565242	0.8555515	0.8178475	0.8491139	0.8196795	0.9202348	0.8832895	0.79438984	0.8827207	0.6764928
zaligheid/noun	0.891632	0.92347056	0.9251804	0.86989766	0.8871517	0.8485571	0.8685769	0.8767331	0.88666356	0.93905663	0.90235543	0.9222705	0.9213178	0.95523775	0.90086675	0.87958133	0.9229313	0.9291204	0.90888023	0.9040755	0.9433529	0.86210775	0.9014517	0.87064624	0.9405801	0.9342834	0.860978	0.92127043	0.9349392	0.9012617	0.8999739	0.898553	0.8807875	0.92668	0.8994148	0.8715887	0.9245677	0.94050735	0.894478	0.9462019	0.92490745	0.9184453	0.88171726	0.93373597	0.90467894	0.92668444	0.9099387	0.9226954	0.8859165	0.89809364	0.90767	0.8768967	0.92734504	0.9321574	0.90177846	0.91467017	0.8136562	0.9080379	0.90784144	0.91345966	0.9537509	0.932256	0.89972275	0.87244266	0.88175464	0.93104196	0.9406556	0.8917005	0.92489785	0.892793	0.914019	0.9083588	0.8939552	0.95561093	0.89188945	0.9408888	0.8951852	0.9121076	0.87540686	0.92708147	0.9262495	0.90466595	0.85843587	0.9309053	0.91331506	0.8813084	0.8118526	0.92363244	0.93736726	0.90122676	0.9425316	0.93688715	0.89216	0.9171993	0.9125459	0.93054795	0.89782935	0.94491905	0.91304374	0.9121634	0.92960066	0.92911273	0.89629537	0.94207525	0.9022943	0.92571056	0.87257403	0.0	0.91064996	0.9535063	0.9303442	0.9233523	0.8587717	0.86050606	0.90553415	0.9257323	0.9201385	0.9440054	0.88003814
euforie/noun	0.814125	0.845969	0.84186345	0.7506591	0.7432097	0.8387347	0.8103041	0.81774575	0.8324477	0.89545643	0.8918267	0.79106146	0.80120826	0.8417132	0.87088335	0.82891065	0.82056713	0.8869072	0.86248636	0.8818378	0.8984078	0.85620344	0.81217563	0.7437507	0.916198	0.87185615	0.81088984	0.92466056	0.89368963	0.83796793	0.8904211	0.871932	0.82487744	0.8074434	0.85700154	0.8354726	0.8554179	0.77751005	0.87862337	0.8738042	0.91971153	0.9087415	0.8217343	0.913013	0.7826668	0.91104347	0.8304349	0.849668	0.8036816	0.7988597	0.8687989	0.8204198	0.88069546	0.86254036	0.90754104	0.7529841	0.7579707	0.85569334	0.7573786	0.8467083	0.94254327	0.841424	0.82245564	0.79553264	0.86848116	0.94526637	0.9232491	0.83936757	0.8178384	0.8322863	0.90204424	0.84228384	0.895404	0.91828156	0.8252733	0.8822712	0.7996771	0.90324384	0.88122195	0.8881965	0.8587773	0.8424823	0.81504035	0.82654685	0.8427291	0.66334915	0.7919801	0.8241534	0.8649272	0.86731434	0.8535779	0.8534237	0.85686874	0.82617426	0.8807262	0.9532056	0.7281644	0.8037366	0.8275914	0.85219836	0.8881634	0.8981348	0.77060485	0.8623038	0.76973987	0.859614	0.83391255	0.91064996	0.0	0.88571465	0.86556494	0.8272133	0.7544626	0.8462348	0.91792005	0.8395407	0.90139633	0.90565425	0.8440586
patent/noun	0.8976496	0.9168537	0.84286547	0.80996424	0.8669027	0.8132899	0.91531134	0.8970072	0.8803637	0.9330335	0.932863	0.88547516	0.8689533	0.89773166	0.904153	0.91217333	0.9020159	0.8923511	0.90050095	0.88719165	0.8382884	0.84197164	0.8421484	0.8152766	0.8450564	0.81570625	0.8778119	0.8564445	0.90764827	0.9050541	0.95441496	0.888887	0.8077932	0.85728	0.83203655	0.8939488	0.80530524	0.8969238	0.9063495	0.89307547	0.942832	0.9254096	0.8834857	0.85085607	0.86101896	0.9079525	0.920689	0.8763986	0.83710384	0.87060934	0.89124763	0.89174134	0.8840051	0.9169939	0.8816295	0.8727266	0.8422728	0.91055727	0.8991624	0.8952715	0.9352008	0.90792304	0.859193	0.8551765	0.86088693	0.93310815	0.95137066	0.8286228	0.9192263	0.92121106	0.91659075	0.8721975	0.85903585	0.86964536	0.86764795	0.9281142	0.869475	0.90340966	0.93782264	0.9109871	0.8823179	0.8954216	0.877365	0.88226235	0.9233831	0.89956844	0.93613136	0.85783684	0.94540614	0.81616175	0.863297	0.89860636	0.7711377	0.8675692	0.8815081	0.9507857	0.920003	0.81881946	0.89452344	0.86453676	0.91448414	0.9174694	0.82373214	0.8907145	0.955095	0.8864272	0.8565242	0.9535063	0.88571465	0.0	0.888074	0.8926171	0.9107716	0.86151755	0.9667688	0.8686209	0.8807551	0.84401274	0.81353664
kroon/noun	0.8975153	0.8847943	0.8586278	0.86678255	0.8568675	0.90796655	0.8874377	0.9063982	0.89827317	0.9041519	0.9166781	0.9210745	0.8090073	0.91761494	0.8965194	0.9013668	0.9283997	0.8228997	0.861233	0.89147663	0.92446303	0.8606044	0.87629807	0.8572289	0.8296549	0.8982648	0.877312	0.88148844	0.88786054	0.8628029	0.94609654	0.82839775	0.87557846	0.9098541	0.90787655	0.9018581	0.8870159	0.9242404	0.842175	0.8845307	0.9070017	0.9410183	0.85189867	0.93801874	0.8323379	0.9238452	0.93548334	0.94022155	0.7785775	0.8561859	0.90633184	0.89417017	0.8465306	0.86316615	0.9195235	0.8851675	0.85208035	0.90478766	0.8651267	0.93911296	0.913975	0.867583	0.85796756	0.86182606	0.902015	0.93804514	0.9392769	0.85581636	0.92833406	0.9156274	0.8810283	0.84548277	0.8898387	0.9363986	0.9021897	0.7657629	0.89799523	0.92365927	0.9257245	0.9213824	0.88168955	0.8932031	0.904349	0.8736703	0.8730916	0.93720627	0.919474	0.8849752	0.9297386	0.87940764	0.8668715	0.879225	0.84847975	0.92649114	0.8773273	0.928825	0.9076885	0.9023585	0.8893409	0.82389283	0.88686377	0.9163283	0.8991866	0.8717462	0.9344371	0.9120564	0.8555515	0.9303442	0.86556494	0.888074	0.0	0.82848793	0.9252342	0.8948513	0.93545896	0.8861375	0.897918	0.90781945	0.8500932
iets/adv	0.838028	0.8188254	0.7880204	0.7035535	0.770407	0.8827777	0.8325845	0.8637966	0.78078246	0.90518755	0.84402394	0.85229325	0.84773606	0.89063376	0.82609314	0.7850641	0.7122074	0.8157113	0.8612149	0.8510954	0.9313011	0.8526937	0.76749927	0.6824907	0.923529	0.91131663	0.8449671	0.8785138	0.89498293	0.8422517	0.805518	0.8620753	0.8195259	0.57411736	0.8376875	0.90802145	0.7729248	0.84975016	0.8466667	0.87787205	0.8769566	0.8950956	0.7121345	0.8714127	0.7374709	0.8965138	0.87281144	0.73599035	0.8624961	0.8822656	0.766791	0.86651444	0.83572614	0.8001809	0.8597384	0.7928141	0.79333913	0.80413723	0.729715	0.52585745	0.95440227	0.81699693	0.80690986	0.7130515	0.838644	0.8156666	0.9082112	0.83650076	0.8550332	0.8329117	0.8499327	0.74771863	0.83548135	0.927746	0.8028846	0.931599	0.7386471	0.8787488	0.8553214	0.89654225	0.8793465	0.7844388	0.8092505	0.89294857	0.8080722	0.8212875	0.8269402	0.8839851	0.9191593	0.9091728	0.8779127	0.894281	0.8849618	0.8674159	0.791029	0.8369461	0.763306	0.84018564	0.7383605	0.8596525	0.89094603	0.88201696	0.7227058	0.84738505	0.8979425	0.82686627	0.8178475	0.9233523	0.8272133	0.8926171	0.82848793	0.0	0.89247423	0.7972863	0.83614886	0.77242345	0.7868454	0.9164691	0.76850486
geluk/noun	0.8434589	0.9076746	0.87282944	0.8302535	0.7946617	0.7692793	0.8755018	0.85028523	0.87565523	0.9404401	0.9185315	0.8850861	0.8688419	0.9344728	0.8938963	0.8952123	0.8191842	0.9258416	0.9192056	0.89478195	0.94211435	0.87295943	0.8847457	0.81197596	0.9357689	0.91378456	0.7796321	0.93651545	0.93334913	0.8835579	0.92954576	0.8982552	0.8350379	0.8319986	0.83654344	0.7590955	0.8919171	0.80661285	0.92342937	0.9342045	0.9473504	0.9277389	0.8568231	0.9229879	0.9069642	0.92039067	0.8177519	0.82129514	0.8150139	0.8602049	0.8911118	0.8153108	0.8916871	0.873554	0.9164456	0.8536756	0.6644085	0.8957188	0.8353153	0.8392335	0.9600141	0.9027227	0.87329245	0.84564924	0.87669826	0.9619031	0.9489014	0.86680126	0.7734089	0.8647082	0.92078793	0.881087	0.92340106	0.89531606	0.81756777	0.9112715	0.87911904	0.92511266	0.89110714	0.86868805	0.85929716	0.858412	0.78171015	0.90945935	0.89093035	0.745901	0.69575864	0.8874419	0.9348642	0.92026645	0.8770782	0.8977262	0.858375	0.792186	0.9282495	0.9379664	0.8378791	0.8862933	0.85217816	0.84901047	0.8872937	0.9363952	0.824468	0.89464253	0.8153962	0.8834875	0.8491139	0.8587717	0.7544626	0.9107716	0.9252342	0.89247423	0.0	0.8709852	0.94161767	0.8902626	0.92971617	0.9060428	0.8648973
muziek/noun	0.7741692	0.88994265	0.8323668	0.6710956	0.67356825	0.8417423	0.60497403	0.82062536	0.6881241	0.90441376	0.9070806	0.80547905	0.8306602	0.6679795	0.87019944	0.7008877	0.84616137	0.7807791	0.59632957	0.8260159	0.9422211	0.5213591	0.6575039	0.6551901	0.86102206	0.9395394	0.6037986	0.8266597	0.8525578	0.8506777	0.66893387	0.59200007	0.8652327	0.76455736	0.76878756	0.90060306	0.7458734	0.83321035	0.6270931	0.9055926	0.86905384	0.8879572	0.4052683	0.89718944	0.60008574	0.88655144	0.8411265	0.7444756	0.76652455	0.84354085	0.7658864	0.8237454	0.9135571	0.9062461	0.8515384	0.6738402	0.6094583	0.7136153	0.8213601	0.78491455	0.94470054	0.79671836	0.68257165	0.37382233	0.76390535	0.9015305	0.93678766	0.8248905	0.9249221	0.84108275	0.8190396	0.66452175	0.77465516	0.93307173	0.7614846	0.8845905	0.5266336	0.83065736	0.8270999	0.88620454	0.85574913	0.8258244	0.74380887	0.892173	0.8008839	0.74118227	0.7392932	0.874627	0.90467036	0.9010585	0.8786953	0.92721653	0.8491187	0.7922382	0.74549234	0.85815054	0.62625456	0.86192185	0.80128485	0.82374394	0.89972496	0.91870093	0.7430642	0.8975887	0.8215587	0.8137391	0.8196795	0.86050606	0.8462348	0.86151755	0.8948513	0.7972863	0.8709852	0.0	0.72408897	0.64764905	0.8595717	0.9212473	0.74823517
koor_DIM/noun	0.89609253	0.9385353	0.9366431	0.8797477	0.8457318	0.949548	0.7933743	0.91906613	0.78515846	0.9576235	0.9287912	0.8920946	0.90465647	0.8343119	0.88406754	0.78281206	0.87880576	0.88027626	0.7411847	0.8970872	0.9615269	0.916934	0.85407615	0.8466987	0.94204694	0.96503836	0.7749969	0.90102565	0.9412003	0.91920936	0.78902566	0.7884089	0.9159531	0.84192854	0.88169974	0.95879716	0.8965772	0.90732825	0.766562	0.94633085	0.9237004	0.9493778	0.6550214	0.9657344	0.7531785	0.92902637	0.9294175	0.874682	0.93042874	0.9190511	0.91842484	0.9177728	0.9469901	0.9485691	0.92519015	0.8468187	0.8736851	0.7543727	0.8629081	0.8906588	0.9469631	0.8740637	0.8648547	0.6881607	0.9064374	0.87538135	0.94921076	0.9275723	0.91522604	0.88686645	0.89537764	0.836308	0.87373877	0.9618414	0.85907805	0.9601257	0.75886667	0.8922993	0.8780284	0.93460613	0.91951925	0.872718	0.8702966	0.95645976	0.8978166	0.8900423	0.9056573	0.9343954	0.94746745	0.9545396	0.9572417	0.9283128	0.9442324	0.9166646	0.88686955	0.8738234	0.8224954	0.90114754	0.9010791	0.91365176	0.9374467	0.9561088	0.8472949	0.9009843	0.92840505	0.9042483	0.9202348	0.90553415	0.91792005	0.9667688	0.93545896	0.83614886	0.94161767	0.72408897	0.0	0.7970562	0.8896258	0.95550895	0.8855857
komedie/noun	0.8161675	0.89674306	0.8810096	0.705906	0.7330517	0.90594447	0.8062606	0.84921885	0.8484937	0.90796286	0.8972351	0.8656175	0.8411514	0.7823728	0.8730194	0.84396446	0.85076463	0.83958286	0.8012491	0.8675962	0.940257	0.79582226	0.7180718	0.6923429	0.91227716	0.9433154	0.79143155	0.90228987	0.895196	0.89125085	0.80816966	0.704968	0.90128845	0.74004424	0.79404616	0.9336072	0.75781304	0.8475671	0.7610051	0.9230858	0.9103193	0.9298004	0.6413584	0.907426	0.7224414	0.8774278	0.9182092	0.8254707	0.81878495	0.87278897	0.8368352	0.8245037	0.9147344	0.91774464	0.87886184	0.6673726	0.7468655	0.8019635	0.7506485	0.8394003	0.94690716	0.8677769	0.7954774	0.6962563	0.8604185	0.8854578	0.95064145	0.8682856	0.9200982	0.8755191	0.87414396	0.80170536	0.8100214	0.93220437	0.8100646	0.8622859	0.79244226	0.88361	0.85359216	0.84966683	0.7959833	0.82840604	0.7949669	0.8968253	0.89121836	0.80113536	0.82788074	0.875309	0.92618185	0.9183811	0.8966221	0.9088763	0.8953004	0.8392106	0.82850206	0.91262054	0.7541829	0.854471	0.83190715	0.86555946	0.9006312	0.9365197	0.74220836	0.9109186	0.8956928	0.9012103	0.8832895	0.9257323	0.8395407	0.8686209	0.8861375	0.77242345	0.8902626	0.64764905	0.7970562	0.0	0.8716234	0.91863245	0.81451017
aardappel/noun	0.8970512	0.69971585	0.86802167	0.84277785	0.8554119	0.9451878	0.8730873	0.8943911	0.89868236	0.9602935	0.82929754	0.872203	0.83977926	0.9179336	0.8804293	0.8619392	0.8403208	0.8776969	0.8902789	0.8285334	0.95943093	0.89743173	0.8721841	0.7897843	0.90827054	0.94703245	0.86875683	0.91561663	0.9086424	0.86846894	0.92779297	0.90977204	0.9111252	0.8374438	0.90530664	0.95495355	0.8958165	0.9339433	0.91459566	0.87191796	0.8781736	0.8180382	0.8410959	0.9327727	0.852658	0.88536197	0.93411916	0.8856081	0.8737557	0.9127207	0.86941063	0.850327	0.84280556	0.90192825	0.83536255	0.8483356	0.880567	0.91339093	0.8596352	0.8757436	0.9696024	0.784655	0.8457793	0.81249344	0.6491962	0.5766299	0.8716128	0.8681052	0.9258845	0.88615555	0.7373593	0.7195343	0.6546031	0.945094	0.89792114	0.93005365	0.8165823	0.8373258	0.88686717	0.9252278	0.896743	0.87363064	0.88664025	0.92603016	0.85447407	0.90242934	0.8909925	0.94038874	0.95279735	0.94847816	0.9114659	0.95193976	0.93724096	0.91515386	0.60385776	0.89830154	0.87907887	0.9201446	0.816163	0.8672946	0.9465865	0.74632883	0.85182774	0.86911845	0.938475	0.8574273	0.79438984	0.9201385	0.90139633	0.8807551	0.897918	0.7868454	0.92971617	0.8595717	0.8896258	0.8716234	0.0	0.9392291	0.6200808
bijstand/noun	0.8963501	0.8997425	0.8708543	0.80501485	0.86149085	0.825003	0.90637445	0.9150929	0.91989493	0.9400212	0.89253104	0.8999152	0.8793707	0.88371146	0.8845514	0.9291913	0.8937573	0.9314617	0.8979756	0.8881453	0.79426605	0.9074858	0.8803789	0.8350996	0.8804731	0.7829068	0.8679741	0.9200785	0.8501936	0.8969914	0.96275145	0.92914563	0.71129394	0.9124232	0.82454145	0.8692256	0.86403996	0.9158161	0.9219269	0.86798847	0.9521351	0.941058	0.9205041	0.8143475	0.8963593	0.827221	0.9108137	0.91509646	0.87182117	0.85155517	0.88515514	0.878802	0.8127876	0.899624	0.8183608	0.90713966	0.9092099	0.94133955	0.92662203	0.916804	0.91354513	0.9175936	0.9071092	0.9158492	0.8965305	0.9464366	0.95163757	0.84130883	0.9167054	0.9028864	0.9143367	0.93845326	0.86584723	0.42017037	0.8395168	0.8712774	0.92268294	0.9026911	0.9279337	0.8632703	0.87870985	0.87360907	0.89167523	0.8624593	0.9263415	0.9087141	0.93338376	0.7942916	0.95030326	0.79954684	0.7667764	0.8825715	0.77935624	0.8463112	0.9011506	0.9780047	0.9131961	0.7040657	0.8875098	0.8512511	0.9307198	0.8836889	0.7706266	0.8843505	0.94183666	0.8372102	0.8827207	0.9440054	0.90565425	0.84401274	0.90781945	0.9164691	0.9060428	0.9212473	0.95550895	0.91863245	0.9392291	0.0	0.75245476
