	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
plastic/noun	0.83154273	0.79149765	0.93088216	0.8534546	0.81658113	0.75205344	0.68945026	0.78647196	0.76648	0.8314118	0.7195052	0.9534391	0.7426782	0.573547	0.8153363	0.87558997	0.66726625	0.887403	0.74220806	0.5799664	0.8351335	0.860011	0.8145976	0.8650544	0.74373704	0.64407146	0.6594033	0.7969886	0.70513934	0.703167	0.6113547	0.8852554	0.6820123	0.6360011	0.93549985	0.61224455	0.7893623	0.7229836	0.75890756	0.84793293	0.85202646	0.8178576	0.6982465	0.8201655	0.51476485	0.70498836	0.8489923	0.9376421	0.6566944	0.8681712	0.90207314	0.8134917	0.87075967	0.56468064	0.847875	0.7391237	0.8166883	0.8617509	0.8319914	0.7021041	0.61875594	0.0	0.85535455	0.613992	0.7550721	0.8331336	0.42371732	0.8982797	0.6424171	0.83854765	0.64531815	0.84475994	0.5138838	0.73718476	0.89921254	0.88985646	0.8046059	0.81093657	0.89435196	0.67105454	0.8196061	0.95683557	0.93967867	0.70688426	0.6134126	0.65316516	0.81575894	0.8253272	0.8196784	0.62266076	0.7564851	0.5176649	0.81287825	0.79729193	0.8075796	0.72547054	0.74150026	0.8683928	0.76618254	0.9056686	0.67326903	0.6250921	0.7716802	0.7310504	0.6651758	0.8762466	0.9412029	0.894425	0.74939644	0.80946267	0.72537935	0.86596555	0.7754087	0.7885721	0.744517	0.84367484	0.79661953	0.94879943	0.7422452	0.7291393	0.5345676	0.514666	0.8506422	0.82522166	0.8157494	0.57402	0.88850904	0.8756337
schakering/noun	0.90456074	0.9454631	0.953563	0.91968185	0.8280575	0.9261642	0.85677373	0.87826085	0.86996984	0.87368023	0.87339	0.9627113	0.78867924	0.8597508	0.9222951	0.9171291	0.82997525	0.8999969	0.8598397	0.8890741	0.9114055	0.93208337	0.86189663	0.9215846	0.88864875	0.8563142	0.89328784	0.9182573	0.82368785	0.884315	0.8958675	0.89364153	0.8549456	0.91330314	0.93366027	0.8917452	0.8443889	0.8470417	0.9001663	0.8539822	0.92454576	0.79367435	0.87031627	0.879865	0.8753465	0.8206797	0.92472917	0.9070012	0.85479355	0.9032002	0.8470209	0.83927506	0.8931137	0.89555067	0.8898853	0.83963203	0.7908908	0.9215156	0.8575336	0.85894656	0.8391558	0.85535455	0.0	0.85139894	0.8278419	0.92978054	0.85428286	0.94128376	0.85085934	0.84743845	0.9136773	0.90129775	0.843975	0.8761132	0.92551565	0.92687935	0.8635925	0.8692645	0.8909693	0.8528564	0.9062028	0.9518586	0.9630694	0.91724855	0.8283852	0.6693764	0.8936202	0.92545784	0.860626	0.7993566	0.90052074	0.876267	0.9313699	0.9186302	0.9108398	0.8377906	0.77378416	0.88854367	0.9012318	0.93512255	0.8652903	0.90339535	0.8663268	0.8830081	0.9114642	0.9441538	0.94469106	0.89081496	0.8681067	0.83739364	0.8309979	0.9016578	0.9310614	0.8676684	0.8682883	0.7419895	0.89556545	0.9625627	0.86723006	0.855757	0.8091632	0.87202966	0.8804223	0.9063648	0.8990486	0.7696545	0.8784054	0.93694854
jas/noun	0.897662	0.7665532	0.9033296	0.87928444	0.7946804	0.6826184	0.7690854	0.8184174	0.5870936	0.70771796	0.8165449	0.95573175	0.5880986	0.7414975	0.8247232	0.8267286	0.80426514	0.89091027	0.79245603	0.7251615	0.8403201	0.82077837	0.8623292	0.8366404	0.49460965	0.44630486	0.7301315	0.80671823	0.64744204	0.763814	0.7846679	0.8865477	0.73126984	0.58049214	0.9500782	0.70228213	0.63078207	0.8015251	0.7219187	0.84589255	0.8108636	0.8179374	0.4743786	0.70885694	0.7890261	0.54566395	0.8607769	0.93972105	0.7368845	0.8537281	0.8577768	0.67111695	0.86559343	0.7015362	0.86984205	0.6126658	0.8236884	0.8474375	0.88039804	0.4483354	0.71660984	0.613992	0.85139894	0.0	0.7706841	0.70541	0.6952797	0.82806516	0.4520055	0.8752631	0.74765694	0.7317076	0.6362003	0.7884058	0.89467657	0.8964529	0.7146987	0.82812667	0.899802	0.5112654	0.7176367	0.9647676	0.9108381	0.8308878	0.7622169	0.69250077	0.8146535	0.7578785	0.8092918	0.6634319	0.8288083	0.5702443	0.89405644	0.75131285	0.8159326	0.8168092	0.76726645	0.90608114	0.7729398	0.90909916	0.84300625	0.6199535	0.79004043	0.76122653	0.6817899	0.85514367	0.9457162	0.8947142	0.53541327	0.8103006	0.7139113	0.8903625	0.877819	0.7715813	0.8015815	0.8225548	0.789377	0.93625045	0.5140375	0.5661462	0.6064594	0.74121237	0.89704365	0.82084084	0.69495475	0.59308654	0.86696756	0.8567821
veelal/adv	0.83949435	0.86769897	0.8768072	0.6999477	0.84434265	0.8611021	0.85732293	0.7993589	0.8479507	0.89356256	0.75310236	0.9328919	0.7578641	0.78607655	0.83584523	0.82200253	0.8045838	0.78745246	0.82877225	0.808316	0.861196	0.8822481	0.81878066	0.8703457	0.80857575	0.79350746	0.8079773	0.8086103	0.792114	0.8346633	0.8317468	0.7490661	0.69333863	0.82564694	0.84150136	0.794046	0.7862373	0.812263	0.84485495	0.7681575	0.8139231	0.67292583	0.768238	0.8546432	0.7797999	0.7898941	0.8140487	0.82943344	0.7727908	0.80614364	0.8621966	0.8357433	0.7542748	0.7787111	0.75365627	0.769481	0.5503886	0.76956236	0.6717382	0.80437714	0.7852207	0.7550721	0.8278419	0.7706841	0.0	0.7351019	0.72274166	0.9059858	0.77865326	0.7461339	0.8176599	0.7487582	0.7556821	0.7825295	0.8360567	0.7804846	0.8442291	0.7666669	0.75039804	0.81028545	0.7884361	0.9178858	0.7164092	0.8175602	0.78058946	0.7479419	0.74156	0.8257772	0.7085451	0.7209935	0.74170506	0.74656105	0.7342395	0.77699053	0.8731151	0.82311225	0.8130868	0.71269375	0.7536185	0.8705867	0.8437343	0.78601366	0.83324945	0.74743176	0.82393515	0.8620181	0.89339393	0.76647586	0.817231	0.44517356	0.78143144	0.7984999	0.8154656	0.75938374	0.75522554	0.6478392	0.7886268	0.88131374	0.8230059	0.7654515	0.74627894	0.75345576	0.7434325	0.88445365	0.86367464	0.7475643	0.86622155	0.8731512
man/noun	0.8938383	0.8303833	0.91282046	0.77871436	0.8828576	0.76355135	0.9022557	0.8908592	0.84498656	0.85351604	0.86013806	0.945494	0.8098328	0.8718533	0.9024385	0.8810023	0.91496277	0.89527154	0.90253013	0.86326075	0.8522459	0.82296616	0.92675865	0.8197146	0.7527723	0.7612882	0.841836	0.82772887	0.80103415	0.8673355	0.8740194	0.87956494	0.78728044	0.8032646	0.93941694	0.8436566	0.80072993	0.8864107	0.8006257	0.8140794	0.76254356	0.76377136	0.76763785	0.8817482	0.88149947	0.75054175	0.81594783	0.93863976	0.8433958	0.79342043	0.8777751	0.86075765	0.8491922	0.8048991	0.8364245	0.7627911	0.8218968	0.82440895	0.8489693	0.7189625	0.8553028	0.8331336	0.92978054	0.70541	0.7351019	0.0	0.8613201	0.7730999	0.7573983	0.8605646	0.8854715	0.67376685	0.84398687	0.8857943	0.8812452	0.81285733	0.82236904	0.8378607	0.87894446	0.7388139	0.5385767	0.9473896	0.8080261	0.89974535	0.8691586	0.8380552	0.83836406	0.77184916	0.7262285	0.84766793	0.7881559	0.81893957	0.89311737	0.73811257	0.8657789	0.90388197	0.8628969	0.892866	0.7893687	0.9345229	0.9097517	0.79505813	0.86870646	0.76296544	0.7852718	0.8114033	0.9466346	0.87577057	0.8186965	0.72633886	0.83548373	0.89487314	0.92670566	0.8196996	0.8930793	0.8326857	0.87854975	0.92006624	0.7947804	0.6806475	0.83866626	0.8458113	0.8994744	0.9227439	0.81310344	0.8081946	0.9156409	0.8791221
hout/noun	0.83348316	0.78014827	0.9111449	0.8604926	0.8119146	0.7984674	0.70644176	0.7814271	0.8157922	0.8666073	0.66151285	0.9441033	0.7553631	0.55530816	0.8017268	0.8911548	0.5527195	0.88328797	0.7423469	0.62029684	0.8855395	0.87272775	0.76473665	0.8706299	0.80379605	0.7028825	0.6961961	0.78020996	0.7113764	0.6759029	0.57183397	0.84105736	0.65513074	0.7159404	0.92385405	0.5591879	0.81252503	0.7279732	0.7462395	0.82594806	0.8421956	0.79618025	0.7511633	0.86676455	0.5148629	0.7796649	0.8199002	0.91531736	0.60673964	0.85123205	0.9076261	0.86366713	0.8602327	0.5228377	0.84244287	0.76108503	0.7965007	0.8762691	0.80877775	0.7712671	0.6025731	0.42371732	0.85428286	0.6952797	0.72274166	0.8613201	0.0	0.9288736	0.7257652	0.84883946	0.6495602	0.869065	0.57363224	0.7041792	0.86461186	0.8849116	0.8073137	0.79657984	0.87845004	0.70153713	0.84333307	0.9527265	0.9344176	0.72182524	0.5548347	0.62459743	0.80938184	0.8396507	0.79790884	0.607795	0.7763758	0.5776131	0.7885396	0.78374296	0.7937215	0.7369766	0.7094554	0.819729	0.7754467	0.9055218	0.6454445	0.68861043	0.7722043	0.75554407	0.6474484	0.87738097	0.9399645	0.8788514	0.8220701	0.8094755	0.691959	0.8669021	0.7235136	0.77335197	0.7230449	0.79540247	0.7747185	0.94098026	0.80342495	0.7761877	0.5121342	0.45298785	0.8421799	0.8441214	0.86632884	0.5867878	0.8836206	0.8898174
vlucht_wagen/noun	0.9411873	0.830788	0.9579364	0.9258619	0.91121894	0.87531495	0.9295005	0.94114166	0.9159435	0.94026345	0.90862155	0.93430614	0.9274424	0.92402196	0.92947334	0.942339	0.9192002	0.9443659	0.9508809	0.88084334	0.9396289	0.9539094	0.93564415	0.9033847	0.8617587	0.8717063	0.8947271	0.9118316	0.9343487	0.8804355	0.9028957	0.9196011	0.903512	0.83334947	0.96137726	0.87401664	0.9228327	0.8908065	0.91633624	0.9389074	0.89763886	0.9573656	0.9356312	0.915459	0.91349316	0.88939965	0.91675067	0.9611154	0.8541484	0.9415586	0.9286026	0.92556477	0.9533562	0.8690131	0.96595836	0.926684	0.9314822	0.9031336	0.9712821	0.8180873	0.91966915	0.8982797	0.94128376	0.82806516	0.9059858	0.7730999	0.9288736	0.0	0.8816274	0.95852625	0.9314941	0.9257421	0.9273941	0.93614304	0.951458	0.93454146	0.92695516	0.9212528	0.92501855	0.9160461	0.8727334	0.96935225	0.9333044	0.9402585	0.9260656	0.92581636	0.9403765	0.75028026	0.885134	0.9175733	0.9166401	0.86917263	0.916831	0.8379013	0.85581285	0.9178239	0.8818817	0.93388695	0.9137627	0.93695086	0.93357086	0.82972115	0.92953956	0.9300328	0.82466507	0.92219114	0.94879496	0.9316646	0.9165518	0.91102725	0.8964914	0.879905	0.9542606	0.9424795	0.9487057	0.92842734	0.9043504	0.9509187	0.9103339	0.9162855	0.9098952	0.9073345	0.94458574	0.91055936	0.9600215	0.91729355	0.9197339	0.9125231
pak/noun	0.90387595	0.8549162	0.9042365	0.87220335	0.8077353	0.7536985	0.8264104	0.81420803	0.5929327	0.7015196	0.7893572	0.93196034	0.6421102	0.7860559	0.81720483	0.84027314	0.837282	0.89590275	0.77847826	0.66119117	0.8007262	0.8015883	0.8476711	0.86702585	0.57158184	0.53973365	0.70723414	0.8288532	0.6823095	0.7935625	0.75648844	0.88014287	0.6544684	0.6069827	0.9133401	0.7360337	0.60545063	0.83220446	0.74474084	0.7999005	0.8375735	0.8143133	0.5738481	0.74391484	0.78242064	0.6050468	0.8535537	0.919218	0.7839682	0.84531814	0.8666415	0.67701447	0.81348556	0.75223297	0.83126366	0.630489	0.8073461	0.8574685	0.8376502	0.56842417	0.73485786	0.6424171	0.85085934	0.4520055	0.77865326	0.7573983	0.7257652	0.8816274	0.0	0.8932022	0.68141514	0.7016965	0.62560874	0.8117722	0.87099767	0.88288575	0.7264406	0.83201957	0.89026487	0.5572991	0.7710869	0.947438	0.8915679	0.7767612	0.78957456	0.6949528	0.7710987	0.8099877	0.7779766	0.72066766	0.82437056	0.59036136	0.88611925	0.7965888	0.84146243	0.8072736	0.82076013	0.9057061	0.7749754	0.85845816	0.8378091	0.66062987	0.8080129	0.78482974	0.7912835	0.84270716	0.89244753	0.8894511	0.61628854	0.81570363	0.7522758	0.8617723	0.8666773	0.71098596	0.7854796	0.82992923	0.81255287	0.8793836	0.57277846	0.6178187	0.6753787	0.7609092	0.8580891	0.8505111	0.69502723	0.6260527	0.8857807	0.8812603
werkelijkheid/noun	0.8984642	0.93077844	0.9430734	0.8468941	0.8254172	0.89259744	0.90174145	0.8298749	0.9277557	0.89534104	0.88673407	0.9602208	0.8504114	0.8281412	0.7663294	0.8935665	0.88639283	0.8492715	0.8795493	0.91131705	0.930058	0.89304304	0.8855054	0.9078635	0.9108094	0.8867158	0.89139473	0.889094	0.873695	0.8893026	0.8992872	0.8860628	0.7894389	0.93497306	0.925099	0.90009123	0.8720536	0.8648743	0.86511135	0.70488906	0.81277287	0.6639048	0.8629861	0.94385815	0.8628545	0.85951865	0.88068736	0.8711495	0.8359307	0.84091187	0.9016455	0.9153963	0.8352546	0.8791364	0.78369445	0.82334596	0.8601835	0.8303953	0.7539507	0.91401964	0.8379556	0.83854765	0.84743845	0.8752631	0.7461339	0.8605646	0.84883946	0.95852625	0.8932022	0.0	0.9064738	0.8437079	0.813825	0.86659676	0.88700736	0.8841444	0.8663999	0.8389487	0.71251297	0.86608016	0.8053436	0.92559683	0.901182	0.8880773	0.845882	0.78175277	0.80738807	0.9064101	0.7216022	0.7430805	0.78089786	0.86931324	0.91511875	0.9077907	0.8937887	0.8799752	0.8098581	0.8764967	0.82661086	0.89031523	0.8920454	0.91838187	0.8014623	0.7142407	0.8851693	0.9202821	0.9523263	0.72083664	0.9173261	0.677659	0.800326	0.9137693	0.93771577	0.78134704	0.83327675	0.6864758	0.8121158	0.9397415	0.9040257	0.832618	0.84369373	0.83933157	0.77098906	0.8940868	0.88816535	0.8079036	0.84457314	0.9063076
brood/noun	0.8925781	0.8835619	0.9026387	0.8929164	0.8833584	0.8466412	0.86191255	0.88795197	0.87533545	0.8508125	0.8473842	0.9582909	0.85659033	0.7190716	0.8269621	0.91321504	0.8474547	0.9180237	0.7434782	0.57032317	0.77750415	0.85832816	0.89078224	0.8887539	0.81033164	0.7416021	0.6721486	0.73725796	0.7731649	0.7781893	0.63367325	0.8913206	0.72313344	0.6941986	0.95042247	0.79995006	0.8630131	0.8640429	0.77300966	0.8590511	0.84350157	0.8982081	0.7848134	0.89225245	0.82900125	0.8277451	0.8657253	0.95711434	0.863309	0.89184767	0.9290639	0.8988274	0.88619816	0.7589203	0.8941725	0.84069514	0.85443753	0.88091755	0.91050726	0.8285076	0.70343703	0.64531815	0.9136773	0.74765694	0.8176599	0.8854715	0.6495602	0.9314941	0.68141514	0.9064738	0.0	0.87547374	0.6240181	0.81584287	0.9190675	0.9138174	0.8835726	0.86903644	0.8981708	0.77163285	0.85212433	0.969719	0.9279783	0.5404592	0.8272573	0.79267555	0.83533984	0.86114377	0.8483909	0.8065385	0.85737437	0.6417283	0.86289394	0.83687806	0.89926356	0.8866561	0.88238657	0.90490377	0.7828913	0.9410316	0.8680536	0.7243837	0.8516303	0.797658	0.84606206	0.8203384	0.959882	0.90647155	0.8395292	0.8438464	0.8333818	0.9298625	0.899406	0.8060124	0.7986504	0.89607686	0.869972	0.9461525	0.86319816	0.8162658	0.73866177	0.7783991	0.8696679	0.89289236	0.9001728	0.7693831	0.92817	0.9100311
heer/noun	0.93392074	0.8866174	0.86258155	0.8427752	0.8972479	0.8444742	0.9079394	0.88838947	0.76495826	0.8316855	0.8700307	0.94175977	0.77832437	0.87594306	0.85971886	0.85403705	0.92251235	0.8958374	0.8657477	0.86733174	0.8563146	0.81349117	0.88566214	0.8934624	0.755906	0.767913	0.8772303	0.8625313	0.7967706	0.89875174	0.9211407	0.90450245	0.80804527	0.8731251	0.93004024	0.8536309	0.7675673	0.88458496	0.841819	0.7693876	0.84441113	0.771828	0.7003449	0.8464432	0.9086041	0.7519455	0.88667643	0.9359365	0.8655816	0.7833284	0.88934994	0.7668528	0.8342713	0.87301165	0.83343035	0.73369133	0.8176859	0.8306691	0.7929924	0.7835979	0.8720427	0.84475994	0.90129775	0.7317076	0.7487582	0.67376685	0.869065	0.9257421	0.7016965	0.8437079	0.87547374	0.0	0.82511044	0.8586161	0.85116017	0.8914926	0.83666146	0.8707827	0.87166053	0.75592047	0.6766369	0.9315084	0.7894603	0.86736524	0.8705884	0.8032847	0.84481	0.89198	0.7725531	0.8166543	0.84062505	0.8443548	0.921	0.8528397	0.9239242	0.90049034	0.8810022	0.9166456	0.8265152	0.90139806	0.9271973	0.858364	0.83966744	0.8436959	0.86881435	0.8867425	0.9237842	0.84107053	0.81653935	0.7609008	0.85466206	0.9298619	0.915055	0.7727329	0.8203474	0.80577815	0.8825277	0.9277781	0.7580516	0.7115228	0.8300395	0.8825706	0.8426329	0.9164572	0.77456015	0.7782333	0.8949432	0.911975
dun/adj	0.86093783	0.8469475	0.9053951	0.888358	0.7694129	0.7334346	0.7477859	0.74280185	0.7377093	0.78089863	0.7255535	0.95619196	0.7051059	0.6265081	0.8438704	0.8203112	0.7260228	0.8731024	0.7010325	0.63293195	0.8420244	0.8198227	0.8062843	0.8652407	0.74476314	0.67038894	0.6918808	0.7812303	0.61193657	0.69762754	0.6220194	0.8891659	0.6736007	0.73176754	0.92868227	0.6690458	0.7833262	0.7449441	0.67417026	0.8037625	0.8357898	0.7719423	0.68508875	0.8163071	0.67649984	0.7017292	0.8352518	0.9015819	0.71869534	0.8341632	0.88325745	0.7977481	0.8761366	0.63467467	0.80853534	0.7020705	0.78269374	0.85369235	0.8005841	0.7256125	0.63222206	0.5138838	0.843975	0.6362003	0.7556821	0.84398687	0.57363224	0.9273941	0.62560874	0.813825	0.6240181	0.82511044	0.0	0.6914388	0.8828638	0.9112716	0.7369273	0.7999858	0.87359405	0.56465364	0.80024636	0.95326537	0.9404958	0.66446173	0.7072531	0.6511506	0.77199125	0.86799985	0.7665813	0.6315111	0.78257763	0.64884746	0.8700268	0.84279644	0.8329602	0.7363764	0.74389994	0.8617686	0.74958795	0.8923354	0.74624	0.768682	0.7530911	0.7256155	0.73349595	0.8627854	0.93128794	0.9051184	0.7409941	0.79465115	0.68449533	0.87082267	0.8699001	0.7226559	0.73211896	0.8182177	0.7499154	0.91898227	0.69664544	0.6578089	0.6205945	0.60203433	0.8396417	0.7879862	0.7786242	0.5466982	0.8851814	0.87009966
midden/noun	0.9304167	0.79445416	0.8731909	0.8732211	0.84315526	0.81185335	0.8699713	0.7873622	0.84101063	0.86449	0.7105254	0.95545304	0.80951273	0.73905945	0.88951606	0.8773454	0.7716229	0.85734344	0.8369435	0.7256328	0.91282356	0.89108306	0.821489	0.88427985	0.85296863	0.80938524	0.84137726	0.8206975	0.76133657	0.7577542	0.710137	0.78326666	0.73691213	0.8691704	0.9173186	0.6718246	0.8648626	0.75958514	0.8519101	0.87947285	0.8597951	0.7767796	0.8017441	0.88877606	0.7926025	0.83595514	0.8650783	0.880165	0.681906	0.84988517	0.93142515	0.8935974	0.8724552	0.6940827	0.90053976	0.8188087	0.7599572	0.8631752	0.80313176	0.8534645	0.7613611	0.73718476	0.8761132	0.7884058	0.7825295	0.8857943	0.7041792	0.93614304	0.8117722	0.86659676	0.81584287	0.8586161	0.6914388	0.0	0.8818862	0.848086	0.85800004	0.79731166	0.88829833	0.79749495	0.8806778	0.9454409	0.9423822	0.83220637	0.7459171	0.75987136	0.8627893	0.85931396	0.8080329	0.7104006	0.85206044	0.73839873	0.91385746	0.7683624	0.84685385	0.75215083	0.7673722	0.80134284	0.8184482	0.83131725	0.8016939	0.83541876	0.773899	0.8233429	0.69779146	0.8722862	0.9028241	0.8922651	0.8770357	0.85174954	0.7281071	0.78363276	0.8312541	0.8242802	0.80749536	0.7636642	0.7947966	0.9229865	0.83143693	0.8114947	0.70011365	0.6611094	0.8834319	0.83936167	0.8809645	0.6936616	0.8858212	0.88254154
rot/noun	0.9000371	0.9282334	0.9051433	0.8716763	0.9156577	0.9204127	0.91751295	0.8955678	0.9161834	0.927017	0.87310714	0.9455928	0.89554596	0.8698255	0.89072263	0.9234895	0.9145211	0.896368	0.8776803	0.8922675	0.94078004	0.8639794	0.908938	0.9278244	0.8753805	0.8688791	0.9144305	0.897294	0.8904322	0.9109527	0.8913825	0.92311496	0.8463068	0.9190477	0.94246596	0.88401335	0.8770037	0.89789	0.8525282	0.8601796	0.8585275	0.8755159	0.8891028	0.9033431	0.9070419	0.8866048	0.9017743	0.9022573	0.8851113	0.85568565	0.9194107	0.89435303	0.89181834	0.8857293	0.8704654	0.8720726	0.87170756	0.8761647	0.8919535	0.88895684	0.8842022	0.89921254	0.92551565	0.89467657	0.8360567	0.8812452	0.86461186	0.951458	0.87099767	0.88700736	0.9190675	0.85116017	0.8828638	0.8818862	0.0	0.92191017	0.8991532	0.8964429	0.9270921	0.8975019	0.84372145	0.92326194	0.9010211	0.9039453	0.8862633	0.8691597	0.87777483	0.9213184	0.837193	0.8885373	0.8817541	0.8784232	0.9379988	0.91418076	0.9156033	0.8959786	0.9011073	0.9193061	0.86037064	0.89713156	0.92741483	0.89572084	0.913176	0.8844405	0.90483856	0.91262066	0.89522415	0.8894939	0.8907956	0.83933824	0.8900253	0.9379541	0.91873026	0.8306236	0.8809941	0.85630876	0.9052249	0.9036774	0.9091143	0.87555015	0.87445724	0.8660809	0.88110876	0.9452276	0.9269561	0.8464942	0.92807174	0.9260536
voorstad/noun	0.9308809	0.89130753	0.91616726	0.83708644	0.9186427	0.9147347	0.9406417	0.91926515	0.94045836	0.9413855	0.8587414	0.9670819	0.8918313	0.8674693	0.9229803	0.92869514	0.8900335	0.8388037	0.9314967	0.91513693	0.92919934	0.9364058	0.9209597	0.9424303	0.90077746	0.8963846	0.91889244	0.89094067	0.9030328	0.8609978	0.8757867	0.614364	0.85306585	0.9250502	0.9432917	0.8686014	0.8760972	0.913067	0.92649883	0.89906067	0.8785169	0.89050806	0.9020649	0.9337027	0.8898976	0.9058118	0.8855816	0.92721367	0.8053823	0.9121491	0.94249254	0.9285045	0.89330816	0.8633888	0.89328843	0.8864728	0.7634819	0.8901494	0.87342393	0.8846482	0.901673	0.88985646	0.92687935	0.8964529	0.7804846	0.81285733	0.8849116	0.93454146	0.88288575	0.8841444	0.9138174	0.8914926	0.9112716	0.848086	0.92191017	0.0	0.92209536	0.8531819	0.86281514	0.90991986	0.8893156	0.9573189	0.9134698	0.9020528	0.8713575	0.89134663	0.90867126	0.87889767	0.83393776	0.9027744	0.8765716	0.869954	0.89792323	0.75260276	0.87842363	0.8984111	0.8973963	0.7047126	0.9014218	0.9209838	0.91018635	0.855337	0.88113874	0.8805661	0.8454932	0.8862144	0.9569917	0.89328164	0.9465	0.838219	0.87139785	0.7891607	0.90313786	0.89360666	0.90463924	0.8481215	0.8908498	0.937779	0.9248054	0.8825374	0.8438603	0.87310344	0.9090571	0.92947525	0.9393551	0.8802083	0.9272911	0.9135652
lok/noun	0.91537523	0.927249	0.9438069	0.9191247	0.8065679	0.8103906	0.83665144	0.8104262	0.7617763	0.73218954	0.87623036	0.9377818	0.7458911	0.82436943	0.8923496	0.880814	0.86942095	0.91768837	0.8631815	0.86838716	0.8557774	0.8864822	0.8814057	0.8479725	0.767627	0.79784656	0.8499156	0.8456712	0.61808544	0.82345265	0.8553249	0.9015283	0.81137973	0.85760295	0.9532769	0.86439335	0.8103661	0.8527218	0.7613574	0.8468908	0.8512115	0.8521378	0.7267505	0.8605222	0.8625072	0.69374037	0.8716272	0.92534685	0.8306571	0.90022993	0.80063504	0.81410277	0.8853286	0.82424307	0.8786731	0.65285313	0.85854137	0.90017456	0.88064015	0.78282785	0.8276489	0.8046059	0.8635925	0.7146987	0.8442291	0.82236904	0.8073137	0.92695516	0.7264406	0.8663999	0.8835726	0.83666146	0.7369273	0.85800004	0.8991532	0.92209536	0.0	0.8383124	0.9144686	0.5464697	0.76508117	0.9434546	0.9434582	0.8674875	0.8130863	0.755819	0.8699568	0.9059182	0.8317443	0.7804259	0.85808545	0.8271871	0.91422296	0.8635448	0.86738056	0.8445783	0.81519	0.91440594	0.82924837	0.9182033	0.8426229	0.85321766	0.8221004	0.82435495	0.8688858	0.922548	0.93465465	0.89607847	0.7788279	0.85138196	0.7795824	0.90100884	0.933332	0.7987661	0.8518535	0.8581135	0.8490008	0.93261194	0.72519886	0.64688075	0.8141373	0.83595717	0.87834394	0.85123515	0.7279625	0.75904316	0.89929664	0.828463
golf/noun	0.8783706	0.9057236	0.8772667	0.8553935	0.805789	0.8418262	0.90038794	0.79954755	0.88997203	0.88649315	0.8033978	0.94369066	0.8453937	0.8150246	0.8702065	0.8693919	0.87277246	0.87225837	0.82230717	0.78927046	0.91268855	0.9304106	0.88034266	0.89996207	0.8596275	0.8605832	0.7961609	0.82147026	0.81165767	0.71076936	0.6905303	0.84164655	0.68212336	0.8827268	0.8418654	0.81508154	0.87548184	0.83262146	0.83597636	0.84827244	0.8034958	0.82071114	0.8274169	0.9156408	0.8430715	0.8578946	0.8094477	0.90688586	0.8299316	0.8775772	0.9255307	0.90951973	0.81927407	0.7932919	0.8609482	0.8409242	0.74655974	0.75668824	0.81794685	0.8609821	0.80443156	0.81093657	0.8692645	0.82812667	0.7666669	0.8378607	0.79657984	0.9212528	0.83201957	0.8389487	0.86903644	0.8707827	0.7999858	0.79731166	0.8964429	0.8531819	0.8383124	0.0	0.85594714	0.8031926	0.84865296	0.93843436	0.9176942	0.83357257	0.83881795	0.8135991	0.8484241	0.85603946	0.77822864	0.78548557	0.8039918	0.8443535	0.83326447	0.82584846	0.7974436	0.84230006	0.7680557	0.7898158	0.80857986	0.9056791	0.84876037	0.8528351	0.770663	0.77844715	0.81971395	0.8042189	0.9114581	0.8064016	0.8817103	0.77585316	0.64612305	0.8442783	0.90289336	0.82525194	0.8378799	0.7450958	0.7227793	0.8936497	0.85567987	0.8124462	0.79534274	0.7616506	0.8030746	0.81941795	0.89273095	0.79371035	0.8702897	0.90519625
