	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
druk/noun	0.7874598	0.98604363	0.97406113	0.7901865	0.94032836	0.8998775	0.92179435	0.9197179	0.95511186	0.9379726	0.7596879	0.97271913	0.99326235	0.69730425	0.9824101	0.9929016	0.78632283	1.0	0.6314696	0.78455734	0.86252457	0.77477825	0.91826344	0.885929	0.95226794	0.9009596	0.7370411	0.832224	0.96214306	0.8085228	0.72588557	0.930893	0.58689237	0.8954962	0.0	0.7114699	0.9588597	0.87495625	0.88290644	0.92939794	0.86594665	0.8029633	0.9033398	0.94124764	0.88856596	0.94095665	0.8624556	0.99582535	0.91765106	1.0	0.9840653	0.88026786	0.9849172	0.7443259	0.946389	0.961877	0.92885375	0.8949262	0.96752423	0.9022045	0.88336366	0.8561108	1.0	0.9487992	0.90192455	0.91416734	0.7486091	0.95266527	0.88789606	0.84687227	0.77717435	0.90707916	0.8481456	0.8999277	0.7975452	0.9492362	0.86032796	0.9121613	0.8790846	0.94141936	0.9559667	0.99707574	1.0	0.9271233	0.745854	0.83122504	0.7714479	1.0	0.94441617	0.94491106	1.0	0.87772363	0.9913714	0.8459349	0.99768436	1.0	0.811784	0.9071223	0.78185403	0.8004079	0.7867212	0.93710494	0.95917064	0.9397612	0.87895316	0.9665983	0.8453942	0.9775102	0.96773845	0.9473791	0.8900762	1.0	0.8891357	0.82334006	0.8763414	0.9081312	0.9563467	0.8967137	0.8234472	0.922145	0.8409971	0.8099331	0.91890216	0.9542224	0.9666338	0.78780454	1.0	0.9742194
vloer/noun	0.9166074	0.47134984	0.9236932	0.92393994	0.8730136	0.74607825	0.7179181	0.77740264	0.96421504	0.82895756	0.37580502	0.8390921	0.77154064	0.33953875	0.7928145	0.8675823	0.2686348	0.7799098	0.6686475	0.6524943	0.8551846	0.8706777	0.57863915	0.8579587	0.8952409	0.7206991	0.62872064	0.75856876	0.7678852	0.65821683	0.53482544	0.9171689	0.48925298	0.67316437	0.7114699	0.0	0.8960144	0.5660753	0.8146562	0.9192234	0.9552419	0.6433897	0.79012704	0.90151095	0.30403876	0.8320147	0.80331373	0.9701145	0.3161847	0.8485961	0.9833697	0.74897206	0.88973004	0.2811221	0.8883862	0.7900022	0.7647129	0.79796463	0.9087701	0.8862413	0.6013657	0.37330455	0.9034956	0.7966505	0.7433975	0.84341407	0.2492792	0.9907925	0.76724505	0.8073708	0.71877253	0.8468108	0.5445093	0.61144614	0.83611923	0.95563865	0.7248746	0.7421454	0.96043354	0.81885296	0.8416675	0.99600047	0.9784179	0.7918055	0.23678654	0.50907874	0.88001555	0.68557274	0.7640093	0.5967319	0.9380033	0.53208977	0.6800447	0.628107	0.92514294	0.65357906	0.5765184	0.913189	0.8737842	1.0	0.35826337	0.64555055	0.77274346	0.7626655	0.35708374	0.94814515	0.9827403	0.9361723	0.8629631	0.9426394	0.7942216	0.90272844	0.67848766	0.8281906	0.5565366	0.7528889	0.94982433	0.960487	0.89288986	0.8058894	0.31875902	0.21802002	0.8259618	0.9267145	0.8673794	0.36553752	0.9796219	0.931528
outfit/noun	0.9312292	0.9259844	0.924991	0.96008456	0.90385056	0.4373961	0.5583426	0.9255165	0.47185117	0.6955604	0.93183124	0.9756239	0.6717975	0.885157	0.9933703	0.30125087	0.9811989	0.97914773	0.9065346	0.9375347	0.98622006	0.86868393	0.9431781	0.9963769	0.4682275	0.3834908	0.7414125	0.96771115	0.47794944	0.84915483	0.94834703	0.93483746	0.79292625	0.5833473	0.9588597	0.8960144	0.0	0.9394924	0.7491598	0.8885408	0.98693764	0.66834617	0.23652256	0.6518614	0.9695557	0.34657115	0.968407	0.97161585	0.95031995	0.7837428	0.39826298	0.8221212	0.9313834	0.8885218	0.89283484	0.3604297	0.8295686	0.8560466	0.8766445	0.2777065	0.85496086	0.8338557	0.9204689	0.23226172	0.84265184	0.26992577	0.90580434	0.8033642	0.27935833	0.93025756	0.96295565	0.44956702	0.5558752	0.7920816	0.77550936	0.97560847	0.4423939	0.73365676	0.9732008	0.3586995	0.31524885	0.9548065	0.9788088	0.9437754	0.9876903	0.63056666	0.7492497	0.864288	0.7695986	0.78671384	0.8805525	0.83922786	0.91033196	0.6777543	0.9293134	0.9067634	0.94036156	0.9804824	0.79066914	0.96385807	0.880943	0.7902597	0.8726459	0.82852685	0.90809804	0.8852949	0.99294615	0.95156693	0.2207408	0.85687166	0.8800268	0.9479643	0.96188056	0.63294095	0.9792712	0.899605	0.8682548	0.9509267	0.39553672	0.32788372	0.9530605	0.9736863	0.77060604	0.9442065	0.7335775	0.59497464	0.9693045	1.0
klinker/noun	0.9408019	0.86378145	0.9862646	0.9897932	0.92496264	0.8788947	0.6929893	0.90572596	0.90421057	0.86050344	0.6032939	0.704223	0.9334018	0.48663312	0.9025057	0.7939327	0.3928634	0.90085423	0.70404726	0.69232374	0.9393194	0.8918461	0.81413394	0.9454483	0.8762092	0.796216	0.8179754	0.94548595	0.8526609	0.7676238	0.6423346	0.8608547	0.6504502	0.89112246	0.87495625	0.5660753	0.9394924	0.0	0.8938008	0.8618842	0.9244532	0.79979026	0.8919981	0.87110233	0.66408145	0.9391997	0.84588885	0.9965508	0.5117799	0.92901754	0.98683447	0.8533372	0.89223516	0.4921443	0.6344896	0.894073	0.8323284	0.9638338	0.87213534	0.9175526	0.7142365	0.6895082	0.9070488	0.89013684	0.71216977	0.9215251	0.63473207	0.8711408	0.83259463	0.85601795	0.8521396	0.94597536	0.7037268	0.58939284	0.94556826	0.9374833	0.88905525	0.8640045	0.8998856	0.86905104	0.9164289	0.90653425	1.0	0.92671216	0.6107553	0.7976734	0.7725136	0.8408293	0.9003036	0.7871159	0.9665659	0.8175973	0.8756479	0.4969566	0.9395457	0.8549899	0.85124874	0.9128051	0.9874527	1.0	0.436585	0.8809557	0.8770024	0.8876004	0.71336377	0.9770006	1.0	0.9660862	0.8729663	0.87810165	0.8023295	0.6330223	0.83786464	0.8373461	0.90958196	0.78601533	0.95001984	0.9999166	0.8602874	0.8721292	0.7019016	0.4319837	0.87989104	0.8845692	0.8743825	0.72953033	0.9898255	0.9221998
tand/noun	0.9508596	0.96483755	0.9931111	0.7849053	0.9065769	0.62340003	0.79831696	0.93302953	0.98426324	0.6670188	0.85080117	1.0	0.5892725	0.61886036	0.91010094	0.69211745	0.83944756	0.6794096	0.8376303	0.84885675	0.863793	0.88679993	0.92119884	0.96997166	0.8174356	0.71839476	0.750838	0.8955531	0.5358395	0.8296337	0.76917505	0.99090976	0.79374254	0.8605395	0.88290644	0.8146562	0.7491598	0.8938008	0.0	0.9088721	0.59038854	0.72317266	0.64333487	0.8990441	0.8118784	0.61332285	0.8982149	0.8156762	0.9203068	0.6123546	0.6811141	0.8954358	0.9297625	0.74270225	0.9033115	0.5527093	0.8783264	0.690259	0.9724537	0.8896286	0.5529801	0.75118417	0.8412111	0.7116289	0.830613	0.75655454	0.69410187	0.98392904	0.7168517	0.7770248	0.73763657	0.796644	0.67317474	0.64811206	0.7228217	1.0	0.5961952	0.7753588	0.9593618	0.46498984	0.44924313	1.0	0.9959377	0.70358586	0.8680848	0.7251677	0.92389053	0.849369	0.82805353	0.7723103	0.9317668	0.7867002	0.8944708	0.960153	0.986837	0.94338024	0.891301	0.8909884	0.8149844	0.9012404	0.7783373	0.9565493	0.91058296	0.4588189	0.8664383	0.92225903	0.9982995	0.95657104	0.82246935	0.86832154	0.87336636	0.9971989	0.93643725	0.75736874	0.8353988	0.89618486	0.90453976	0.9921406	0.72418	0.48862273	0.8436428	0.77668	0.87757957	0.97626877	0.6397098	0.60503924	0.9970138	0.82551837
zo/adv	0.9664708	0.9656627	0.99842936	0.9357132	0.8268114	0.9514967	0.87917316	0.91709715	0.8729509	0.8498366	0.9510724	0.7813908	0.8972109	0.9000077	0.8731556	0.81875706	0.9724453	0.83369803	0.8684432	0.9753757	0.9372361	0.86376345	0.9695871	0.9351611	0.8577754	0.875534	0.8883944	1.0	0.8554763	0.9086809	0.93971634	0.8972852	0.9135783	0.9904472	0.92939794	0.9192234	0.8885408	0.8618842	0.9088721	0.0	0.9669579	0.82953507	0.92563534	0.81382114	0.8895933	0.8938829	0.894796	0.763021	0.9457522	0.9470925	0.84654963	0.87551665	0.88810074	0.9089439	0.302889	0.80613565	0.9458206	0.8609184	0.59068996	0.9484035	0.9585777	0.8461589	0.90420234	0.90129685	0.8984465	0.906212	0.9029018	0.9503574	0.91635454	0.49849713	0.9013183	0.96420175	0.7747793	0.86641335	0.9322204	0.98643696	0.83188355	0.87270164	0.8094871	0.75126165	0.797172	0.789163	0.9272596	0.9165233	0.92634624	0.74578	0.4063105	0.8686509	0.6478567	0.86105824	0.95005196	0.9630154	0.7511924	0.9564992	0.961242	0.95630753	0.8665289	0.88696945	0.9724448	0.998368	0.8654855	0.98253095	0.8903287	0.8668932	0.9602805	0.98162097	0.97661555	0.4860304	0.85653996	0.6465502	0.9022509	1.0	0.9611734	0.5507262	0.7536022	0.916337	0.82084095	1.0	0.8232974	0.86895	0.9146483	0.9243478	0.88718617	0.7869176	0.8268116	0.86949515	0.8754279	1.0
wolf/noun	0.92960894	0.92194307	0.9010705	0.65839124	0.9048483	0.8767686	0.9245213	0.8192103	0.99099815	0.9862681	0.92464244	1.0	0.954427	0.7867878	0.9795198	1.0	0.9434681	0.7239431	0.8903941	0.91795903	0.9485178	0.8570629	0.9847592	0.82282794	0.9894329	0.93003094	0.91626364	0.6329249	0.96665275	0.96095926	0.8359519	0.882569	0.8783209	0.92705274	0.86594665	0.9552419	0.98693764	0.9244532	0.59038854	0.9669579	0.0	0.7383914	0.947497	0.9714757	0.95570606	0.922007	0.9581142	0.5747157	0.8677975	0.91469985	1.0	0.9744459	0.84920514	0.8825234	0.94660074	0.96000534	0.7473339	0.8297037	0.95311403	0.9728152	0.8089207	0.90566444	0.9643531	0.97712547	0.86799705	0.9778017	0.8880435	1.0	0.9103483	0.7254534	0.92934585	0.969443	0.8541768	0.9531491	0.93464714	0.97818077	0.9941719	0.99823946	0.8176738	0.9093493	0.90098816	1.0	0.9937614	0.7087047	0.9376899	0.9034747	0.97138774	0.9334793	0.96436054	0.9410945	0.9510288	0.8762488	0.9755361	0.9935714	0.9153372	0.9909251	0.9684966	0.5165292	0.7912146	0.661291	0.8726229	0.97248447	0.9763386	0.75823313	0.96423733	0.99699056	0.78432053	0.8807917	0.9928578	0.87936366	0.9062256	0.93314433	0.9537283	0.9670284	0.90119904	0.9145833	0.8278579	0.81738865	0.97818744	0.9277187	0.90707594	0.9208838	0.84584844	1.0	0.9360883	0.860567	0.84532946	0.41054028
figuur/noun	0.9366945	0.8413498	0.8981782	0.6808462	0.85255796	0.5786027	0.69806516	0.76843065	0.8409497	0.81286514	0.6102675	0.99931675	0.49446124	0.5353363	0.92343354	0.6930318	0.7018234	0.8043755	0.6953124	0.7112811	0.8591386	0.90236723	0.8598946	0.94249594	0.7863024	0.7002144	0.7192848	0.9012364	0.6565201	0.63910216	0.7042407	0.94565463	0.6847464	0.7482905	0.8029633	0.6433897	0.66834617	0.79979026	0.72317266	0.82953507	0.7383914	0.0	0.47908467	0.7179362	0.6552763	0.62659335	0.94007707	0.89175785	0.62669504	0.63469565	0.8902637	0.9279233	0.9559564	0.6467417	0.8420143	0.6720036	0.7017499	0.84370756	0.7802808	0.70788276	0.57704014	0.62208307	0.83707637	0.5852587	0.56027424	0.5350381	0.5654075	0.85486144	0.6466644	0.70649564	0.85342586	0.60866046	0.5124316	0.5562051	0.8468979	0.9555679	0.69038343	0.7458308	0.8689606	0.5645155	0.62621105	0.95023006	0.99302506	0.7344363	0.68939424	0.53156245	0.76406145	0.8797304	0.6888077	0.52952474	0.86858416	0.7482695	0.7789091	0.81390667	0.8142201	0.6319947	0.7045109	0.85966283	0.87713677	0.98189586	0.7154787	0.8310684	0.74239826	0.81342655	0.7448027	0.93653613	0.936683	0.72311175	0.6965692	0.75507945	0.7385847	0.98537713	0.9326495	0.6492218	0.767583	0.61233294	0.82382727	0.912806	0.7199778	0.47392386	0.5944343	0.7243178	0.763982	0.84328663	0.792607	0.41485196	0.77719027	0.7912344
hoed/noun	0.8790414	0.8972088	0.96516585	0.79613423	0.8603993	0.4183954	0.4799912	0.903645	0.41602927	0.5493717	0.8193513	0.9792387	0.47394234	0.6938415	0.90610695	0.46072304	0.87727463	0.8703282	0.8227221	0.80691785	0.81669307	0.8338423	0.93952596	0.9134276	0.36278194	0.34099776	0.6597591	0.93320405	0.41820443	0.72268224	0.8386262	0.972482	0.74296325	0.45061356	0.9033398	0.79012704	0.23652256	0.8919981	0.64333487	0.92563534	0.947497	0.47908467	0.0	0.6937988	0.80331	0.2819788	0.9585647	0.9736334	0.8247385	0.60750926	0.53260785	0.7480743	0.9479272	0.739061	0.9017917	0.27214646	0.822785	0.7472069	0.8424084	0.2624911	0.7213026	0.68780917	0.9294411	0.12323588	0.6685103	0.26283097	0.72110206	0.77263844	0.19397944	0.9062939	0.7688477	0.2802328	0.54746	0.58859485	0.86391556	0.96620446	0.44793165	0.7480373	0.99162185	0.27320826	0.32302374	1.0	0.97174406	0.8945739	0.88985044	0.60052633	0.7898463	0.79079014	0.74857175	0.66373944	0.89026827	0.62843037	0.85541666	0.708434	0.979512	0.71500134	0.8612258	0.9533316	0.73640394	0.99725366	0.8732307	0.6754129	0.8356777	0.67648387	0.77480876	0.9009284	0.9766529	0.9444552	0.27875006	0.90943754	0.80361086	0.95942533	0.9415833	0.6416502	0.88319933	0.80219716	0.9018308	0.9997016	0.3795486	0.22395813	0.8334623	0.85759115	0.8442342	0.923342	0.54995686	0.540036	0.9834316	0.9663301
kimono/noun	0.9460986	0.92356104	0.9707395	0.9775348	0.87296253	0.7168031	0.8239074	0.91125286	0.66755474	0.7887332	0.96855474	0.96380377	0.68594474	0.8996445	0.9193626	0.7534172	0.99353844	0.9086794	0.8085324	0.8779336	0.9126524	0.67918706	1.0	0.87646705	0.56106454	0.6505694	0.7735445	0.92243814	0.55119044	0.86162686	0.9041224	0.9761399	0.8708526	0.66044545	0.94124764	0.90151095	0.6518614	0.87110233	0.8990441	0.81382114	0.9714757	0.7179362	0.6937988	0.0	0.89026266	0.57515395	0.9268613	0.9974842	0.94391763	0.74719226	0.7600038	0.8126718	0.9733802	0.8909449	0.67127144	0.6528251	0.8534918	0.92497164	0.8310484	0.6974455	0.79674196	0.66970575	0.9972131	0.51813585	0.9419855	0.5559241	0.8909383	0.75334835	0.6249835	0.86475635	0.79038167	0.7403187	0.71100354	0.83791864	0.9994076	0.97830397	0.6258803	0.8836111	0.94039387	0.55288315	0.64788544	0.92749053	0.92594516	0.84451556	0.9642586	0.79086244	0.7564449	0.67169094	0.82452506	0.7427822	0.9721523	0.7063719	0.82239574	0.81709945	0.9959341	0.9487009	0.9373298	0.90958214	0.9054051	0.9874986	0.82067776	0.6983153	0.91767395	0.86534184	0.9678098	0.99288714	0.99555963	0.97773206	0.61024195	0.8863406	0.9068694	0.96910864	0.93793035	0.75743085	0.91814095	0.765623	0.8200239	0.9839043	0.72010344	0.54053825	0.7458093	0.924534	0.896746	0.84943384	0.80746484	0.5834964	0.9921066	1.0
aluminium/noun	0.9513639	0.42083472	0.92004037	0.8273735	0.7957144	0.8651622	0.6654998	0.8772111	0.9378847	0.8997088	0.3233251	0.8388591	0.8936699	0.37592977	0.73725283	0.96107036	0.4542632	0.69903797	0.69421864	0.649938	0.8482945	0.84558064	0.569763	0.9362879	0.8921675	0.8187996	0.5979535	0.9208729	0.8083827	0.6538838	0.5959333	0.9452733	0.5522821	0.66564703	0.88856596	0.30403876	0.9695557	0.66408145	0.8118784	0.8895933	0.95570606	0.6552763	0.80331	0.89026266	0.0	0.90463394	0.85047287	0.97349554	0.30467415	0.9138155	1.0	0.741131	0.9141759	0.29654056	0.83472484	0.8613394	0.8289272	0.9368564	0.8108643	0.95806456	0.5503538	0.2735721	0.92227083	0.87784636	0.6865337	0.9631187	0.2064696	0.9701493	0.8501146	0.78030413	0.7444967	0.97465384	0.5543087	0.5453612	0.7992762	0.97641236	0.8661351	0.8607237	0.9226753	0.85944027	0.92965645	0.96809494	0.9831833	0.8031626	0.29672724	0.6273552	0.88118076	0.8872338	0.71670175	0.5266546	0.9692508	0.49969953	0.54322743	0.8126915	0.92035735	0.39728975	0.5751328	0.9243599	0.9568971	0.9957011	0.3980074	0.7642177	0.76536155	0.7787518	0.28140783	0.99943477	0.9995328	0.9830376	0.90885776	0.94033015	0.7955711	0.9826374	0.6739726	0.82667434	0.62848294	0.8635243	0.94654316	0.9249848	0.89248204	0.86827147	0.47596848	0.2798981	0.89429975	0.8743702	0.91627604	0.3653159	0.95148426	0.9383378
pruik/noun	0.93790275	0.9297316	0.93446636	0.89733934	0.85322505	0.40334713	0.5841111	0.7256885	0.43827075	0.48886383	0.8665323	0.98266965	0.40199953	0.7579689	0.98045903	0.41472143	0.88569874	0.9695623	0.8768821	0.9013322	0.8345909	0.8101922	0.88750607	0.9467657	0.3942626	0.43574816	0.6002536	0.9408889	0.28153485	0.77043176	0.79162633	0.9700123	0.7385292	0.5974425	0.94095665	0.8320147	0.34657115	0.9391997	0.61332285	0.8938829	0.922007	0.62659335	0.2819788	0.57515395	0.90463394	0.0	0.93400085	0.98535174	0.8851427	0.52971876	0.49942887	0.80536324	0.9219506	0.85463935	0.8302657	0.2991519	0.84396636	0.71877944	0.84025896	0.41181576	0.7386393	0.802648	0.86438656	0.1925714	0.78742975	0.3188871	0.82028806	0.82072526	0.29503965	0.8654802	0.841627	0.48123074	0.48367685	0.67213607	0.8236216	0.97697985	0.36010832	0.7529821	0.9176113	0.17385817	0.23192418	0.9661133	0.9921213	0.91290486	0.8803759	0.56251186	0.7859425	0.7914644	0.8392189	0.6772586	0.8495765	0.70108235	0.883288	0.7396102	0.9274392	0.87027127	0.92349315	0.95721555	0.756101	0.99950325	0.85108566	0.8649819	0.8169066	0.6597328	0.87973124	0.90008503	0.9050994	0.95861185	0.37761402	0.848858	0.71934915	0.9611986	0.88572675	0.6780261	0.7936477	0.8426371	0.8057917	0.9280453	0.32428908	0.15639049	0.87039495	0.9086993	0.9157835	0.90784514	0.39782983	0.521662	0.88609034	0.987275
zeehond/noun	0.97961295	0.8777654	0.8667437	0.8525731	0.8925163	0.9598808	0.92376745	0.8494667	0.94890594	0.8960545	0.94984525	0.8507131	0.93870485	0.8501627	0.9870224	0.94803977	0.87800616	0.8131705	0.7566205	0.7798738	0.94613314	0.89037573	0.86370313	0.59898674	0.894102	0.73911023	0.8073733	0.9075537	0.8564383	0.72399074	0.54385227	0.8559132	0.63520503	0.93111455	0.8624556	0.80331373	0.968407	0.84588885	0.8982149	0.894796	0.9581142	0.94007707	0.9585647	0.9268613	0.85047287	0.93400085	0.0	0.9998987	0.7649465	0.8847079	1.0	0.9353725	0.68105996	0.8658515	0.79621434	0.9096286	0.72133553	0.7874396	0.8342819	0.96938133	0.8178195	0.8557726	1.0	0.944984	0.8833206	0.96337897	0.8145021	0.90931535	0.938854	0.9098573	0.77849305	0.9560151	0.6741249	0.7325645	0.94821376	0.8795343	0.9389639	0.7044063	0.94567126	0.8962196	0.87335515	0.9831245	0.9213531	0.47625518	0.8798141	0.8482949	0.8529791	0.83424085	0.90350085	0.85583866	0.9375103	0.8368195	0.5066923	0.83884287	0.92493343	0.8908741	0.8071809	0.5521468	0.9689318	1.0	0.87425345	0.96059346	0.9056904	0.6014157	0.83724827	0.8135215	0.9999777	0.9908908	0.91566414	0.9625723	0.7911389	0.9073398	0.7799407	0.84885645	0.89999175	0.8791373	0.8745327	0.979413	0.92152756	0.9255391	0.84109557	0.8324088	0.8914485	0.7743995	0.90539855	0.86833626	0.8820017	0.7726095
schemer_zone/noun	0.92577285	0.99004364	1.0	0.9031215	0.87590593	0.9902533	0.9039477	0.9460835	0.99735016	0.9517887	0.99361354	0.98154706	0.8877991	0.80248034	0.99985695	0.9446274	0.9670311	0.66649175	0.9914716	0.9902187	0.9312937	1.0	0.9266793	0.99909425	0.92748857	1.0	1.0	0.8303205	0.9757981	0.8999412	0.9479636	0.96400017	0.9682839	1.0	0.99582535	0.9701145	0.97161585	0.9965508	0.8156762	0.763021	0.5747157	0.89175785	0.9736334	0.9974842	0.97349554	0.98535174	0.9998987	0.0	0.9779634	0.93798155	0.9900098	0.97264826	0.9057696	0.9769588	0.85655165	0.98231405	0.97529024	0.8495108	0.84656847	0.9983304	0.9240874	0.9737409	0.743786	0.99130714	0.8698098	0.9887607	0.96590495	1.0	0.95747036	0.51166034	1.0	1.0	0.9206965	0.96445256	0.8971302	0.9224452	1.0	0.9462229	0.70550966	0.981116	0.9830149	0.9981666	0.9797588	0.99961543	0.8934348	0.9208362	0.9098403	0.93936276	0.9035344	0.87593853	0.8857238	0.9564975	1.0	0.9835848	0.9873017	0.8878956	0.9162974	0.8012285	0.90097666	0.702769	0.9952367	0.9943694	0.9160773	0.8602549	0.94239396	1.0	0.99262965	0.6128167	0.99660766	0.80359566	0.9376809	0.99709547	0.9299004	0.8836085	0.9416101	0.830418	0.8263809	1.0	0.9716261	0.96591467	0.94799936	0.9701087	0.8703374	0.9504036	1.0	0.86405843	0.835205	0.65464723
gevel/noun	0.95889914	0.32365388	0.8795805	0.69050324	0.9022864	0.7486663	0.8089261	0.8587406	0.97463286	0.8844323	0.37841874	0.67212665	0.878922	0.54017496	0.88523585	0.89641505	0.3170082	0.8801087	0.799534	0.68920934	0.94689995	0.92406255	0.46274716	0.8334327	0.9112232	0.83618724	0.75464004	0.8670261	0.7796895	0.62281656	0.6384021	0.88248914	0.61353946	0.8422804	0.91765106	0.3161847	0.95031995	0.5117799	0.9203068	0.9457522	0.8677975	0.62669504	0.8247385	0.94391763	0.30467415	0.8851427	0.7649465	0.9779634	0.0	0.90012276	0.9860027	0.82334965	0.88728714	0.37319475	0.91523343	0.8778519	0.8369082	0.8590299	0.91975313	0.9617806	0.6787941	0.4385963	0.8699057	0.8525125	0.67154634	0.9318396	0.3304215	0.88509685	0.8836564	0.8522272	0.8451499	0.9515581	0.68081677	0.42371386	0.8500725	0.9063316	0.8277415	0.7621416	0.95911616	0.8714602	0.89518553	1.0	0.9902057	0.76081866	0.40707332	0.68896496	0.9655278	0.7244271	0.74364734	0.60732657	0.92737544	0.6122724	0.79961705	0.5965829	0.88841414	0.4062919	0.5785518	0.8594166	0.9373027	1.0	0.39367282	0.75578713	0.7389164	0.86664736	0.24564391	0.94134355	0.99409634	0.9875193	0.91098565	0.927497	0.82943124	0.8330725	0.5874289	0.87922555	0.751607	0.7855415	0.9533804	0.9406229	0.9371921	0.9253869	0.54272294	0.32935286	0.8916898	0.90944767	0.91320753	0.50255847	0.88362646	0.7067865
tovenaar/noun	0.9473902	0.94501156	0.96037596	0.9588573	0.9239057	0.69996357	0.81263685	0.8506253	0.84188145	0.86912876	0.91993093	1.0	0.4482755	0.7491724	0.9699238	0.87091327	0.9174428	0.98171204	0.9776899	0.93566245	0.5254754	0.95544827	0.91551095	0.9915425	0.7129127	0.6867649	0.6111729	0.9122358	0.66287553	0.71486974	0.78596663	0.9680687	0.8856041	0.8143668	1.0	0.8485961	0.7837428	0.92901754	0.6123546	0.9470925	0.91469985	0.63469565	0.60750926	0.74719226	0.9138155	0.52971876	0.8847079	0.93798155	0.90012276	0.0	0.8108422	0.926049	0.9622979	0.827441	0.9516354	0.76170194	0.8804653	0.8921439	0.9644817	0.8250047	0.71053874	0.7766185	0.8604407	0.5745217	0.7983878	0.5994173	0.88613045	0.77701193	0.71154475	0.86940706	0.9568839	0.6288743	0.6867162	0.7790274	0.93600464	0.9460228	0.786181	0.87402606	0.95062554	0.57048047	0.6730766	1.0	1.0	0.8818475	0.8179913	0.774297	0.9808212	0.64625835	0.85919607	0.6353666	0.8685705	0.7402297	0.92191786	0.8078627	0.931794	0.8614286	0.7660145	0.971725	0.878672	0.9991408	0.94272596	0.915381	0.8462169	0.37722987	0.8899262	0.92461246	1.0	0.94449186	0.82615834	0.9520132	0.80561984	0.9710277	0.9008012	0.8272101	0.82286894	0.63992774	0.89149797	1.0	0.75380224	0.46585453	0.6119988	0.8852122	0.9626565	0.9463365	0.81222725	0.6599105	0.96084344	0.98520046
haar_kleur/noun	1.0	0.98972976	1.0	0.9403802	0.9498077	0.41539156	0.563127	1.0	0.8718694	0.5902399	0.9289512	0.93471515	0.72550625	0.92996615	0.997137	0.57788485	1.0	1.0	1.0	1.0	0.9751172	0.9015113	0.935347	0.99498665	0.5887851	0.7104542	0.7694038	1.0	0.4262464	0.9457445	0.9962339	1.0	0.8938225	0.9257502	0.9840653	0.9833697	0.39826298	0.98683447	0.6811141	0.84654963	1.0	0.8902637	0.53260785	0.7600038	1.0	0.49942887	1.0	0.9900098	0.9860027	0.8108422	0.0	0.89208746	0.9975322	0.96481544	0.8403167	0.44695646	0.8341174	0.7991579	1.0	0.6576443	0.9090301	0.8346376	0.8636288	0.5349101	0.9963041	0.63771415	0.9584646	1.0	0.549394	0.93686265	0.97936904	0.6291079	0.75726706	0.77188593	1.0	1.0	0.46502113	0.85959	1.0	0.55835474	0.5136461	0.99300206	1.0	1.0	1.0	0.8206142	0.97462165	0.9451119	0.8245778	0.868082	1.0	0.8566567	1.0	0.95677054	0.99445844	0.89782435	1.0	1.0	0.8924478	1.0	0.87208796	0.9995018	0.9337901	0.8247535	0.96611226	1.0	1.0	0.99750733	0.46280545	0.8478968	0.9989026	1.0	1.0	0.7308997	1.0	0.9726771	0.89782333	1.0	0.6156591	0.46147966	1.0	1.0	0.911657	0.9878886	0.7200203	0.6368736	0.9989436	1.0
